"GeographyCode","QS601EW0001","QS601EW0002","QS601EW0003","QS601EW0004","QS601EW0005","QS601EW0006","QS601EW0007","QS601EW0008","QS601EW0009","QS601EW0010","QS601EW0011","QS601EW0012","QS601EW0013","QS601EW0014","QS601EW0015","QS601EW0016"
"E00176644",181,93,3,52,0,1,3,4,8,22,88,0,70,4,8,6
"E00176645",172,136,13,100,0,3,1,7,5,7,36,4,29,1,1,1
"E00176646",173,91,21,44,1,1,3,3,7,11,82,1,71,2,5,3
"E00176647",201,131,7,93,0,2,0,8,4,17,70,2,61,3,1,3
"E00176648",361,241,61,116,0,3,8,12,21,20,120,41,30,15,18,16
"E00176649",151,71,18,40,0,1,0,3,6,3,80,44,2,3,27,4
"E00176650",185,156,7,117,0,5,2,6,10,9,29,4,16,3,6,0
"E00176651",165,108,29,54,0,3,5,2,6,9,57,17,9,12,15,4
"E00176652",211,143,13,81,0,4,0,6,7,32,68,3,56,1,4,4
"E00176653",410,318,17,200,2,3,2,15,12,67,92,2,71,6,11,2
"E00176654",182,149,11,100,2,4,6,17,5,4,33,7,18,3,2,3
"E00176655",464,139,16,27,0,2,3,1,14,76,325,0,298,5,19,3
"E00176656",193,157,7,114,0,2,5,12,8,9,36,16,11,3,4,2
"E00176657",194,155,16,103,0,2,2,6,8,18,39,0,33,0,1,5
"E00176658",245,182,20,78,0,0,4,6,10,64,63,1,44,2,4,12
"E00176659",333,186,6,64,1,3,3,6,13,90,147,8,125,1,11,2
"E00176660",164,144,13,108,1,3,2,4,5,8,20,3,15,0,1,1
"E00176661",191,80,9,13,2,3,1,0,1,51,111,0,101,7,1,2
"E00176662",224,176,37,99,0,2,5,14,11,8,48,5,17,12,12,2
"E00176663",230,163,27,77,0,2,5,7,25,20,67,10,27,15,11,4
"E00176664",169,122,22,69,1,4,5,4,7,10,47,20,9,5,12,1
"E00176665",322,172,50,73,1,0,0,3,33,12,150,33,19,16,64,18
"E00176666",934,330,20,82,0,3,6,4,2,213,604,9,592,1,2,0
"E00176667",648,312,17,150,1,7,12,16,3,106,336,29,290,7,8,2
"E00176668",369,260,46,148,1,5,7,16,23,14,109,47,22,14,20,6
"E00176669",161,114,17,63,0,6,3,8,10,7,47,15,9,7,11,5
"E00176670",231,184,30,116,2,2,3,10,11,10,47,17,12,4,7,7
"E00176671",243,165,32,90,0,4,0,12,21,6,78,38,8,8,20,4
"E00176672",127,104,17,71,0,1,3,1,7,4,23,0,8,4,8,3
"E00176673",153,119,25,56,0,5,5,7,19,2,34,6,8,4,13,3
"E00176674",190,167,15,112,0,3,0,4,8,25,23,0,20,1,0,2
"E00176675",349,249,9,183,0,11,5,9,12,20,100,1,87,4,0,8
"E00176676",173,75,14,26,0,0,2,5,10,18,98,7,50,5,26,10
"E00176677",227,153,38,77,2,5,4,17,7,3,74,45,9,5,11,4
"E00176678",230,164,35,98,1,3,1,10,6,10,66,29,16,10,7,4
"E00176679",222,186,6,136,0,5,5,10,3,21,36,0,32,3,0,1
"E00176680",243,192,13,140,0,8,2,13,5,11,51,3,44,2,0,2
"E00176681",182,161,12,119,0,3,2,13,8,4,21,0,14,2,2,3
"E00176682",173,143,4,105,0,6,5,8,4,11,30,0,26,1,3,0
"E00176683",176,146,7,92,0,3,2,10,7,25,30,0,27,0,2,1
"E00176684",220,183,18,126,1,2,1,10,7,18,37,0,32,1,2,2
"E00176685",249,152,30,47,3,2,2,3,52,13,97,14,13,5,37,28
"E00176686",182,124,10,80,0,2,2,2,11,17,58,3,44,2,4,5
"E00176687",1303,546,15,79,0,3,2,5,12,430,757,3,749,1,0,4
"E00176688",1360,541,2,14,0,1,0,2,11,511,819,1,811,0,2,5
"E00176689",885,257,6,13,0,0,0,0,2,236,628,0,619,1,6,2
"E00176690",418,107,6,11,0,0,1,1,5,83,311,5,295,2,8,1
"E00176691",205,99,4,26,0,1,4,6,5,53,106,8,87,0,8,3
"E00176692",232,133,15,67,1,4,3,10,3,30,99,0,89,2,4,4
"E00176693",156,79,4,43,1,1,3,2,9,16,77,0,59,1,8,9
"E00176694",163,100,6,43,2,3,5,6,7,28,63,3,48,2,8,2
"E00176695",218,135,12,51,0,6,2,8,26,30,83,8,39,0,20,16
"E00176696",330,215,55,97,1,0,4,6,35,17,115,29,19,22,39,6
"E00176697",239,160,25,91,0,1,4,12,17,10,79,34,7,9,20,9
"E00176698",610,221,2,11,0,2,0,1,5,200,389,0,386,0,0,3
"E00176699",185,95,24,41,0,1,2,7,13,7,90,36,15,5,20,14
"E00176700",186,145,14,108,1,4,1,2,2,13,41,2,30,2,2,5
"E00176701",227,176,11,129,0,7,1,15,5,8,51,2,38,4,3,4
"E00176702",240,105,10,30,0,0,2,5,6,52,135,13,117,2,2,1
"E00176703",203,193,22,143,0,6,4,12,5,1,10,1,2,7,0,0
"E00176704",160,103,18,57,1,1,3,0,15,8,57,13,7,6,20,11
"E00176705",103,75,10,48,0,1,2,3,4,7,28,0,6,5,16,1
"E00176706",251,207,26,151,1,6,5,4,11,3,44,15,8,10,7,4
"E00176707",206,143,20,97,0,0,1,8,15,2,63,19,7,10,23,4
"E00176708",132,46,10,12,0,3,2,6,10,3,86,21,19,7,26,13
"E00176709",315,123,11,11,0,1,0,0,8,92,192,3,173,6,3,7
"E00176710",204,80,17,21,0,1,0,1,21,19,124,50,28,9,31,6
"E00176711",735,222,7,24,1,1,3,2,4,180,513,5,492,3,6,7
"E00176712",238,126,7,34,0,0,0,3,3,79,112,4,103,0,5,0
"E00176713",352,157,13,8,0,0,1,1,4,130,195,11,163,4,13,4
"E00176714",127,63,16,29,0,1,1,2,8,6,64,18,4,6,27,9
"E00176715",68,25,6,14,0,0,1,4,0,0,43,31,1,2,9,0
"E00176716",164,137,9,105,2,5,2,5,4,5,27,3,19,2,0,3
"E00176717",116,89,7,33,0,1,4,5,33,6,27,1,10,5,9,2
"E00176718",158,74,14,24,0,1,6,3,17,9,84,18,27,23,10,6
"E00176719",174,155,16,123,0,2,1,6,3,4,19,11,2,1,3,2
"E00176720",191,157,31,101,1,5,5,5,3,6,34,24,6,1,1,2
"E00176721",185,159,22,107,1,9,5,6,5,4,26,9,7,5,3,2
"E00176722",236,204,26,130,2,10,5,19,7,5,32,9,11,7,2,3
"E00176723",207,153,24,72,2,23,6,13,8,5,54,22,18,6,3,5
"E00176724",135,103,19,55,0,0,2,11,6,10,32,7,18,1,3,3
"E00176725",153,130,9,84,2,4,3,17,1,10,23,12,6,1,2,2
"E00176726",315,165,22,57,0,2,2,6,18,58,150,18,89,8,25,10
"E00176727",261,156,26,81,1,2,4,4,23,15,105,19,36,19,23,8
"E00176728",831,238,55,100,5,8,4,27,35,4,593,29,14,11,49,490
"E00176729",177,133,31,76,1,2,0,7,10,6,44,18,8,4,10,4
"E00176730",117,88,7,56,0,1,1,7,13,3,29,7,6,4,6,6
"E00176731",99,59,13,28,1,0,1,3,12,1,40,3,9,5,16,7
"E00176732",269,158,43,60,1,3,2,6,32,11,111,23,28,17,26,17
"E00176733",181,93,21,29,0,3,1,1,26,12,88,9,21,1,42,15
"E00176734",102,77,10,54,0,0,0,3,3,7,25,4,15,1,2,3
"E00176735",191,133,7,77,0,1,3,3,8,34,58,0,52,2,3,1
"E00176736",209,166,8,110,1,5,1,6,7,28,43,5,34,2,2,0
"E00176737",184,137,9,88,1,1,4,2,6,26,47,1,39,0,5,2
"E00176738",88,40,10,11,0,2,1,1,8,7,48,17,4,6,19,2
"E00176739",213,158,9,109,1,1,2,5,1,30,55,0,47,1,3,4
"E00176740",536,133,5,19,2,0,1,2,4,100,403,1,395,2,2,3
"E00176741",162,73,14,35,2,2,0,1,14,5,89,31,7,13,26,12
"E00176742",155,132,22,86,0,3,3,3,13,2,23,2,6,8,5,2
"E00176743",179,143,27,83,0,3,5,9,11,5,36,5,10,9,7,5
"E00176744",440,130,8,10,0,0,0,1,5,106,310,5,285,6,9,5
"E00176745",188,139,26,90,1,2,3,5,9,3,49,7,6,14,16,6
"E00176746",461,269,31,157,2,8,4,7,36,24,192,38,43,20,61,30
"E00176747",105,54,9,21,2,4,0,1,9,8,51,8,9,8,20,6
"E00176748",188,128,9,87,0,3,0,6,4,19,60,0,56,1,2,1
"E00176749",243,202,10,144,0,3,2,13,9,21,41,0,37,2,2,0
"E00176750",176,126,33,60,1,3,5,7,11,6,50,20,11,4,8,7
"E00176751",185,142,22,91,0,3,2,12,8,4,43,18,9,4,10,2
"E00176752",234,127,22,68,0,3,4,4,21,5,107,33,24,3,39,8
"E00176753",149,92,26,35,0,0,2,3,24,2,57,11,8,18,13,7
"E00176754",176,105,22,43,1,0,4,5,22,8,71,24,5,6,30,6
"E00176755",206,128,34,60,2,1,2,6,21,2,78,19,9,7,30,13
"E00176756",202,155,8,125,0,2,0,7,6,7,47,1,43,0,0,3
"E00176757",189,139,11,102,0,2,3,6,5,10,50,11,25,1,12,1
"E00176758",680,236,5,19,0,0,0,2,4,206,444,8,412,5,13,6
"E00176759",169,104,31,36,1,1,1,5,23,6,65,14,13,12,21,5
"E00176760",117,72,11,41,0,0,0,2,12,6,45,11,5,9,18,2
"E00176761",162,130,29,74,1,1,2,8,10,5,32,7,2,10,10,3
"E00176762",151,92,23,32,0,0,1,2,29,5,59,18,6,19,10,6
"E00176763",67,45,16,17,1,0,0,0,9,2,22,4,0,8,7,3
"E00176764",182,107,21,57,0,1,3,7,13,5,75,22,9,16,21,7
"E00176765",181,145,24,100,0,0,1,3,15,2,36,4,9,9,9,5
"E00176766",170,143,12,88,0,2,8,10,2,21,27,1,21,0,2,3
"E00176767",164,113,25,58,1,1,0,5,15,8,51,25,12,9,5,0
"E00176768",302,145,39,72,1,0,0,7,18,8,157,78,14,14,38,13
"E00176769",159,136,12,104,1,0,3,3,2,11,23,0,20,0,2,1
"E00176770",907,368,146,152,0,5,6,6,42,11,539,17,32,6,55,429
"E00176771",588,316,14,41,0,5,5,5,5,241,272,10,258,2,1,1
"E00176772",200,138,36,63,1,9,10,9,4,6,62,37,11,1,9,4
"E00176773",139,129,24,80,0,2,6,4,8,5,10,4,1,1,3,1
"E00176774",74,46,9,16,0,0,2,5,10,4,28,19,1,5,3,0
