"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00033077",292,4,1,2,8,3,1,3,29,46,90,55,11,11,21,4,3,40.6506849315069,34,1.36986301369863,0.342465753424658,0.684931506849315,2.73972602739726,1.02739726027397,0.342465753424658,1.02739726027397,9.93150684931507,15.7534246575342,30.8219178082192,18.8356164383562,3.76712328767123,3.76712328767123,7.19178082191781,1.36986301369863,1.02739726027397
"E00033078",329,14,6,0,3,2,1,4,13,30,76,60,20,30,39,18,13,49.7993920972644,49,4.25531914893617,1.82370820668693,0,0.911854103343465,0.60790273556231,0.303951367781155,1.21580547112462,3.95136778115502,9.11854103343465,23.1003039513678,18.2370820668693,6.0790273556231,9.11854103343465,11.854103343465,5.47112462006079,3.95136778115502
"E00033079",230,8,6,6,13,3,2,3,16,23,68,36,21,16,7,2,0,38.0782608695652,34,3.47826086956522,2.60869565217391,2.60869565217391,5.65217391304348,1.30434782608696,0.869565217391304,1.30434782608696,6.95652173913043,10,29.5652173913043,15.6521739130435,9.1304347826087,6.95652173913043,3.04347826086957,0.869565217391304,0
"E00033080",197,9,4,0,5,1,1,0,10,14,65,36,8,14,22,7,1,45.0456852791878,42,4.56852791878173,2.03045685279188,0,2.53807106598985,0.50761421319797,0.50761421319797,0,5.0761421319797,7.10659898477157,32.994923857868,18.2741116751269,4.06091370558376,7.10659898477157,11.1675126903553,3.55329949238579,0.50761421319797
"E00033081",220,10,3,2,7,0,3,1,8,28,72,44,10,13,6,7,6,41.4909090909091,39,4.54545454545455,1.36363636363636,0.909090909090909,3.18181818181818,0,1.36363636363636,0.454545454545455,3.63636363636364,12.7272727272727,32.7272727272727,20,4.54545454545455,5.90909090909091,2.72727272727273,3.18181818181818,2.72727272727273
"E00033082",312,8,5,6,22,9,11,7,17,11,32,89,33,34,24,3,1,44.9775641025641,49.5,2.56410256410256,1.6025641025641,1.92307692307692,7.05128205128205,2.88461538461538,3.52564102564103,2.24358974358974,5.44871794871795,3.52564102564103,10.2564102564103,28.525641025641,10.5769230769231,10.8974358974359,7.69230769230769,0.961538461538462,0.32051282051282
"E00033083",336,10,9,6,28,7,13,10,19,14,50,90,36,40,2,2,0,40.4970238095238,45,2.97619047619048,2.67857142857143,1.78571428571429,8.33333333333333,2.08333333333333,3.86904761904762,2.97619047619048,5.65476190476191,4.16666666666667,14.8809523809524,26.7857142857143,10.7142857142857,11.9047619047619,0.595238095238095,0.595238095238095,0
"E00033084",325,14,12,5,25,6,7,4,22,6,67,61,26,29,34,5,2,42.9692307692308,44,4.30769230769231,3.69230769230769,1.53846153846154,7.69230769230769,1.84615384615385,2.15384615384615,1.23076923076923,6.76923076923077,1.84615384615385,20.6153846153846,18.7692307692308,8,8.92307692307692,10.4615384615385,1.53846153846154,0.615384615384615
"E00033085",321,17,7,8,13,6,7,7,15,17,56,68,40,32,21,5,2,43.9096573208723,48,5.29595015576324,2.18068535825545,2.49221183800623,4.04984423676012,1.86915887850467,2.18068535825545,2.18068535825545,4.67289719626168,5.29595015576324,17.4454828660436,21.183800623053,12.4610591900312,9.96884735202492,6.54205607476635,1.55763239875389,0.623052959501558
"E00033086",249,5,5,3,7,2,8,5,6,10,29,50,18,47,45,5,4,53.0722891566265,56,2.00803212851406,2.00803212851406,1.20481927710843,2.81124497991968,0.803212851405622,3.21285140562249,2.00803212851406,2.40963855421687,4.01606425702811,11.6465863453815,20.0803212851406,7.2289156626506,18.8755020080321,18.0722891566265,2.00803212851406,1.60642570281124
"E00033087",397,17,14,11,29,12,26,13,22,14,72,112,17,21,15,0,2,36.5264483627204,38,4.28211586901763,3.5264483627204,2.77078085642317,7.30478589420655,3.02267002518892,6.54911838790932,3.27455919395466,5.54156171284635,3.5264483627204,18.1360201511335,28.2115869017632,4.28211586901763,5.2896725440806,3.77833753148615,0,0.503778337531486
"E00033088",239,11,4,4,8,1,9,11,12,15,47,48,15,25,21,5,3,43.8075313807531,44,4.60251046025105,1.67364016736402,1.67364016736402,3.34728033472803,0.418410041841004,3.76569037656904,4.60251046025105,5.02092050209205,6.27615062761506,19.6652719665272,20.0836820083682,6.27615062761506,10.4602510460251,8.78661087866109,2.09205020920502,1.25523012552301
"E00033089",302,20,7,6,18,7,12,10,17,14,66,63,17,24,14,6,1,38.7980132450331,39.5,6.62251655629139,2.31788079470199,1.98675496688742,5.96026490066225,2.31788079470199,3.97350993377483,3.3112582781457,5.62913907284768,4.63576158940397,21.8543046357616,20.8609271523179,5.62913907284768,7.94701986754967,4.63576158940397,1.98675496688742,0.33112582781457
"E00033090",376,21,10,7,17,5,11,12,25,33,63,90,24,29,24,5,0,40.1781914893617,42,5.58510638297872,2.65957446808511,1.86170212765957,4.52127659574468,1.32978723404255,2.92553191489362,3.19148936170213,6.64893617021277,8.77659574468085,16.7553191489362,23.936170212766,6.38297872340426,7.71276595744681,6.38297872340426,1.32978723404255,0
"E00033091",306,8,6,2,15,4,13,12,16,22,46,78,27,34,12,9,2,43.7450980392157,45.5,2.61437908496732,1.96078431372549,0.65359477124183,4.90196078431373,1.30718954248366,4.2483660130719,3.92156862745098,5.22875816993464,7.18954248366013,15.0326797385621,25.4901960784314,8.82352941176471,11.1111111111111,3.92156862745098,2.94117647058824,0.65359477124183
"E00033092",307,10,10,8,9,7,10,9,14,11,39,85,20,35,26,11,3,45.8990228013029,49,3.25732899022801,3.25732899022801,2.60586319218241,2.93159609120521,2.28013029315961,3.25732899022801,2.93159609120521,4.56026058631922,3.58306188925081,12.7035830618893,27.6872964169381,6.51465798045603,11.400651465798,8.46905537459283,3.58306188925081,0.977198697068404
"E00033093",372,18,15,5,17,6,11,8,26,20,67,104,16,27,27,5,0,40.6397849462366,43,4.83870967741935,4.03225806451613,1.34408602150538,4.56989247311828,1.61290322580645,2.95698924731183,2.1505376344086,6.98924731182796,5.37634408602151,18.010752688172,27.9569892473118,4.3010752688172,7.25806451612903,7.25806451612903,1.34408602150538,0
"E00033094",328,12,8,5,16,8,6,2,19,25,45,82,24,44,27,5,0,44.640243902439,48,3.65853658536585,2.4390243902439,1.52439024390244,4.8780487804878,2.4390243902439,1.82926829268293,0.609756097560976,5.79268292682927,7.6219512195122,13.719512195122,25,7.31707317073171,13.4146341463415,8.23170731707317,1.52439024390244,0
"E00033095",443,11,8,7,29,9,13,12,22,19,71,132,41,39,20,7,3,43.5237020316027,47,2.48306997742664,1.8058690744921,1.58013544018059,6.54627539503386,2.03160270880361,2.93453724604966,2.70880361173815,4.96613995485327,4.28893905191874,16.0270880361174,29.7968397291196,9.25507900677201,8.80361173814898,4.51467268623025,1.58013544018059,0.677200902934537
"E00033096",262,15,4,5,15,3,4,2,9,6,41,57,15,40,33,11,2,48.8969465648855,52,5.72519083969466,1.52671755725191,1.90839694656489,5.72519083969466,1.14503816793893,1.52671755725191,0.763358778625954,3.43511450381679,2.29007633587786,15.6488549618321,21.7557251908397,5.72519083969466,15.2671755725191,12.5954198473282,4.19847328244275,0.763358778625954
"E00033097",263,11,2,5,17,3,17,10,22,16,42,61,10,20,24,2,1,40.8403041825095,43,4.18250950570342,0.760456273764259,1.90114068441065,6.4638783269962,1.14068441064639,6.4638783269962,3.80228136882129,8.36501901140684,6.08365019011407,15.9695817490494,23.1939163498099,3.80228136882129,7.60456273764259,9.1254752851711,0.760456273764259,0.380228136882129
"E00033098",277,7,12,4,13,4,3,2,19,10,45,55,28,41,27,6,1,46.5884476534296,49,2.52707581227437,4.33212996389892,1.44404332129964,4.69314079422383,1.44404332129964,1.08303249097473,0.72202166064982,6.85920577617329,3.6101083032491,16.2454873646209,19.85559566787,10.1083032490975,14.8014440433213,9.74729241877256,2.16606498194946,0.36101083032491
"E00033099",163,4,3,1,5,0,6,4,6,2,12,30,7,23,46,8,6,57.8343558282209,68,2.45398773006135,1.84049079754601,0.613496932515337,3.06748466257669,0,3.68098159509202,2.45398773006135,3.68098159509202,1.22699386503067,7.36196319018405,18.4049079754601,4.29447852760736,14.1104294478528,28.2208588957055,4.9079754601227,3.68098159509202
"E00033100",297,9,10,6,20,3,4,2,22,19,49,57,29,34,23,5,5,44.4107744107744,45,3.03030303030303,3.36700336700337,2.02020202020202,6.73400673400673,1.01010101010101,1.34680134680135,0.673400673400673,7.40740740740741,6.3973063973064,16.4983164983165,19.1919191919192,9.76430976430976,11.4478114478114,7.74410774410774,1.68350168350168,1.68350168350168
"E00033101",212,10,8,3,6,0,5,2,15,9,28,51,12,31,29,3,0,47.4339622641509,50,4.71698113207547,3.77358490566038,1.41509433962264,2.83018867924528,0,2.35849056603774,0.943396226415094,7.07547169811321,4.24528301886792,13.2075471698113,24.0566037735849,5.66037735849057,14.622641509434,13.6792452830189,1.41509433962264,0
"E00033102",429,32,7,5,25,4,10,7,46,44,87,94,24,24,14,6,0,37.048951048951,36,7.45920745920746,1.63170163170163,1.16550116550117,5.82750582750583,0.932400932400932,2.33100233100233,1.63170163170163,10.7226107226107,10.2564102564103,20.2797202797203,21.9114219114219,5.59440559440559,5.59440559440559,3.26340326340326,1.3986013986014,0
"E00033103",298,8,8,4,19,6,11,12,20,16,39,83,17,30,18,6,1,42.2852348993289,46,2.68456375838926,2.68456375838926,1.34228187919463,6.3758389261745,2.01342281879195,3.69127516778524,4.02684563758389,6.71140939597315,5.36912751677852,13.0872483221477,27.8523489932886,5.70469798657718,10.0671140939597,6.04026845637584,2.01342281879195,0.335570469798658
"E00033104",275,6,14,6,24,3,14,11,17,6,53,61,10,23,19,2,6,40.0181818181818,40,2.18181818181818,5.09090909090909,2.18181818181818,8.72727272727273,1.09090909090909,5.09090909090909,4,6.18181818181818,2.18181818181818,19.2727272727273,22.1818181818182,3.63636363636364,8.36363636363636,6.90909090909091,0.727272727272727,2.18181818181818
"E00033105",293,7,4,6,11,9,10,7,11,14,45,67,27,38,21,13,3,47.2354948805461,48,2.38907849829352,1.36518771331058,2.04778156996587,3.7542662116041,3.07167235494881,3.41296928327645,2.38907849829352,3.7542662116041,4.77815699658703,15.358361774744,22.8668941979522,9.21501706484642,12.9692832764505,7.16723549488055,4.43686006825939,1.02389078498294
"E00033106",286,12,7,4,19,4,7,7,17,15,51,69,21,26,20,7,0,42.2342657342657,44.5,4.1958041958042,2.44755244755245,1.3986013986014,6.64335664335664,1.3986013986014,2.44755244755245,2.44755244755245,5.94405594405594,5.24475524475525,17.8321678321678,24.1258741258741,7.34265734265734,9.09090909090909,6.99300699300699,2.44755244755245,0
"E00033107",353,19,17,3,20,3,10,12,33,25,48,104,18,25,14,1,1,38.6487252124646,41,5.38243626062323,4.81586402266289,0.84985835694051,5.6657223796034,0.84985835694051,2.8328611898017,3.39943342776204,9.34844192634561,7.08215297450425,13.5977337110482,29.4617563739377,5.09915014164306,7.08215297450425,3.96600566572238,0.28328611898017,0.28328611898017
"E00033108",317,12,9,3,28,6,14,12,20,25,54,82,8,15,24,5,0,38.2555205047319,37,3.78548895899054,2.8391167192429,0.946372239747634,8.83280757097792,1.89274447949527,4.41640378548896,3.78548895899054,6.30914826498423,7.88643533123028,17.0347003154574,25.8675078864353,2.52365930599369,4.73186119873817,7.57097791798107,1.57728706624606,0
"E00033109",322,14,8,8,22,2,8,6,18,16,63,68,25,36,23,5,0,42.7670807453416,44,4.34782608695652,2.48447204968944,2.48447204968944,6.83229813664596,0.62111801242236,2.48447204968944,1.86335403726708,5.59006211180124,4.96894409937888,19.5652173913043,21.1180124223602,7.7639751552795,11.1801242236025,7.14285714285714,1.5527950310559,0
"E00033110",340,11,7,7,19,4,5,13,30,24,56,62,34,37,24,3,4,42.6088235294118,42,3.23529411764706,2.05882352941176,2.05882352941176,5.58823529411765,1.17647058823529,1.47058823529412,3.82352941176471,8.82352941176471,7.05882352941176,16.4705882352941,18.2352941176471,10,10.8823529411765,7.05882352941176,0.882352941176471,1.17647058823529
"E00033112",308,17,8,1,20,7,12,3,15,11,54,77,36,28,13,4,2,42.4480519480519,47,5.51948051948052,2.5974025974026,0.324675324675325,6.49350649350649,2.27272727272727,3.8961038961039,0.974025974025974,4.87012987012987,3.57142857142857,17.5324675324675,25,11.6883116883117,9.09090909090909,4.22077922077922,1.2987012987013,0.649350649350649
"E00033113",246,9,1,2,10,3,6,4,8,12,26,78,34,26,24,2,1,49.0243902439024,55.5,3.65853658536585,0.40650406504065,0.813008130081301,4.0650406504065,1.21951219512195,2.4390243902439,1.6260162601626,3.2520325203252,4.8780487804878,10.5691056910569,31.7073170731707,13.8211382113821,10.5691056910569,9.75609756097561,0.813008130081301,0.40650406504065
"E00033114",308,14,13,6,21,1,9,7,11,10,37,93,24,45,14,1,2,43.9805194805195,49,4.54545454545455,4.22077922077922,1.94805194805195,6.81818181818182,0.324675324675325,2.92207792207792,2.27272727272727,3.57142857142857,3.24675324675325,12.012987012987,30.1948051948052,7.79220779220779,14.6103896103896,4.54545454545455,0.324675324675325,0.649350649350649
"E00033115",132,2,0,0,0,1,2,2,1,6,12,42,10,27,20,7,0,57.8333333333333,58,1.51515151515152,0,0,0,0.757575757575758,1.51515151515152,1.51515151515152,0.757575757575758,4.54545454545455,9.09090909090909,31.8181818181818,7.57575757575758,20.4545454545455,15.1515151515152,5.3030303030303,0
"E00033116",190,0,0,2,2,0,0,2,1,1,15,35,21,25,43,26,17,67.4578947368421,69,0,0,1.05263157894737,1.05263157894737,0,0,1.05263157894737,0.526315789473684,0.526315789473684,7.89473684210526,18.4210526315789,11.0526315789474,13.1578947368421,22.6315789473684,13.6842105263158,8.94736842105263
"E00033117",385,19,12,10,30,4,14,7,11,14,53,91,33,48,31,4,4,43.8571428571429,48,4.93506493506494,3.11688311688312,2.5974025974026,7.79220779220779,1.03896103896104,3.63636363636364,1.81818181818182,2.85714285714286,3.63636363636364,13.7662337662338,23.6363636363636,8.57142857142857,12.4675324675325,8.05194805194805,1.03896103896104,1.03896103896104
"E00033118",331,18,6,2,15,6,14,7,26,17,50,81,24,32,23,4,6,43.0453172205438,45,5.4380664652568,1.81268882175227,0.604229607250755,4.53172205438066,1.81268882175227,4.22960725075529,2.11480362537764,7.85498489425982,5.13595166163142,15.1057401812689,24.4712990936556,7.25075528700906,9.66767371601208,6.94864048338369,1.20845921450151,1.81268882175227
"E00033119",262,13,9,4,16,8,8,5,6,6,49,61,12,34,21,8,2,44.1946564885496,46.5,4.9618320610687,3.43511450381679,1.52671755725191,6.10687022900763,3.05343511450382,3.05343511450382,1.90839694656489,2.29007633587786,2.29007633587786,18.7022900763359,23.2824427480916,4.58015267175572,12.9770992366412,8.01526717557252,3.05343511450382,0.763358778625954
"E00033120",313,18,7,7,24,7,8,6,23,14,52,69,27,19,20,12,0,40.8913738019169,43,5.75079872204473,2.23642172523962,2.23642172523962,7.66773162939297,2.23642172523962,2.55591054313099,1.91693290734824,7.3482428115016,4.47284345047923,16.6134185303514,22.0447284345048,8.62619808306709,6.0702875399361,6.38977635782748,3.83386581469649,0
"E00033121",220,8,6,2,9,2,2,2,2,6,38,36,9,45,44,6,3,53.6272727272727,57,3.63636363636364,2.72727272727273,0.909090909090909,4.09090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,2.72727272727273,17.2727272727273,16.3636363636364,4.09090909090909,20.4545454545455,20,2.72727272727273,1.36363636363636
"E00033122",275,15,8,9,10,3,5,4,10,16,40,52,32,31,28,6,6,46.4290909090909,50,5.45454545454545,2.90909090909091,3.27272727272727,3.63636363636364,1.09090909090909,1.81818181818182,1.45454545454545,3.63636363636364,5.81818181818182,14.5454545454545,18.9090909090909,11.6363636363636,11.2727272727273,10.1818181818182,2.18181818181818,2.18181818181818
"E00033123",258,10,5,5,10,3,2,4,6,6,37,45,17,45,47,14,2,53.1550387596899,57,3.87596899224806,1.93798449612403,1.93798449612403,3.87596899224806,1.16279069767442,0.775193798449612,1.55038759689922,2.32558139534884,2.32558139534884,14.3410852713178,17.4418604651163,6.58914728682171,17.4418604651163,18.2170542635659,5.42635658914729,0.775193798449612
"E00033124",307,3,8,8,29,6,8,9,27,20,46,84,18,27,10,2,2,40,42,0.977198697068404,2.60586319218241,2.60586319218241,9.44625407166124,1.95439739413681,2.60586319218241,2.93159609120521,8.79478827361564,6.51465798045603,14.9837133550489,27.3615635179153,5.86319218241042,8.79478827361564,3.25732899022801,0.651465798045603,0.651465798045603
"E00033125",187,5,4,2,10,2,6,3,12,15,45,47,5,15,11,4,1,42.3903743315508,43,2.67379679144385,2.13903743315508,1.06951871657754,5.3475935828877,1.06951871657754,3.20855614973262,1.60427807486631,6.41711229946524,8.02139037433155,24.0641711229947,25.1336898395722,2.67379679144385,8.02139037433155,5.88235294117647,2.13903743315508,0.53475935828877
"E00033126",254,5,2,2,10,2,9,2,15,15,31,69,17,26,41,7,1,49.6377952755905,50.5,1.96850393700787,0.78740157480315,0.78740157480315,3.93700787401575,0.78740157480315,3.54330708661417,0.78740157480315,5.90551181102362,5.90551181102362,12.2047244094488,27.1653543307087,6.69291338582677,10.2362204724409,16.1417322834646,2.75590551181102,0.393700787401575
"E00033127",524,17,15,8,23,5,15,11,30,21,118,116,24,28,50,18,25,45.8587786259542,44,3.24427480916031,2.86259541984733,1.52671755725191,4.38931297709924,0.954198473282443,2.86259541984733,2.09923664122137,5.72519083969466,4.00763358778626,22.5190839694656,22.1374045801527,4.58015267175572,5.34351145038168,9.54198473282443,3.43511450381679,4.77099236641221
"E00033128",268,11,7,2,19,10,9,15,21,13,41,64,17,26,10,2,1,39.1791044776119,41,4.1044776119403,2.61194029850746,0.746268656716418,7.08955223880597,3.73134328358209,3.35820895522388,5.59701492537313,7.83582089552239,4.85074626865672,15.2985074626866,23.8805970149254,6.34328358208955,9.70149253731343,3.73134328358209,0.746268656716418,0.373134328358209
"E00033129",256,5,7,6,7,2,6,8,23,11,31,52,9,32,50,6,1,48.51953125,51,1.953125,2.734375,2.34375,2.734375,0.78125,2.34375,3.125,8.984375,4.296875,12.109375,20.3125,3.515625,12.5,19.53125,2.34375,0.390625
"E00033130",360,17,6,8,23,5,13,16,30,16,55,107,18,20,22,3,1,39.9111111111111,43,4.72222222222222,1.66666666666667,2.22222222222222,6.38888888888889,1.38888888888889,3.61111111111111,4.44444444444444,8.33333333333333,4.44444444444444,15.2777777777778,29.7222222222222,5,5.55555555555556,6.11111111111111,0.833333333333333,0.277777777777778
"E00033131",275,14,9,2,24,2,12,11,19,7,43,60,6,29,27,9,1,42.0945454545455,44,5.09090909090909,3.27272727272727,0.727272727272727,8.72727272727273,0.727272727272727,4.36363636363636,4,6.90909090909091,2.54545454545455,15.6363636363636,21.8181818181818,2.18181818181818,10.5454545454545,9.81818181818182,3.27272727272727,0.363636363636364
"E00033132",459,26,11,8,28,6,10,15,42,40,90,77,27,31,26,18,4,39.5795206971678,38,5.66448801742919,2.39651416122004,1.74291938997821,6.10021786492375,1.30718954248366,2.17864923747277,3.26797385620915,9.15032679738562,8.71459694989107,19.6078431372549,16.7755991285403,5.88235294117647,6.75381263616558,5.66448801742919,3.92156862745098,0.871459694989107
"E00033133",366,16,4,9,42,11,23,14,26,13,56,71,15,32,27,3,4,38.2622950819672,37,4.37158469945355,1.09289617486339,2.45901639344262,11.4754098360656,3.00546448087432,6.28415300546448,3.82513661202186,7.10382513661202,3.55191256830601,15.3005464480874,19.3989071038251,4.0983606557377,8.7431693989071,7.37704918032787,0.819672131147541,1.09289617486339
