"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00033043",149,26,17,0,3,6,1,3,0,2,2,9,0,1,0,8,41,13,4,4,3,2,0,2,1,0,1,15,15,11,2,4,2,2,0,0,1,23,2,0,2,0,0,0,0,2,2,8,2,5,1,11,0,1,2,4,0,4,21,13,4,3,1,2,3,8,8,8,0,0,4,0,1,1,1,1,2,0,2,0,2,0,0,1,1,13,11,6,0,5,2,0,2,0,0,9,5,3,0,2,4,4,0,1,0,0,0,0,0,1,0,0,1,7,1,0,0,1,6,3,0,0,0,0,3
"E00033044",117,6,5,0,2,0,1,0,0,2,0,1,0,0,0,1,36,2,0,1,1,0,0,5,0,2,3,12,12,17,1,3,3,6,2,0,2,22,4,1,2,1,3,2,1,3,3,3,1,2,0,9,1,1,2,2,0,3,22,17,9,5,0,3,0,5,5,12,0,0,6,2,2,1,0,1,5,3,2,0,1,0,0,1,0,7,6,5,0,1,1,0,1,0,0,5,5,4,1,0,0,0,0,2,1,0,0,0,1,1,1,0,0,5,0,0,0,0,5,0,1,1,0,1,2
"E00033045",64,3,0,0,0,0,0,0,0,0,0,3,0,1,1,1,8,1,0,0,1,0,0,2,2,0,0,2,2,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,8,3,2,1,2,0,3,3,10,0,0,4,0,0,2,2,0,0,0,0,0,6,1,0,5,0,5,4,0,0,4,1,1,0,0,0,8,6,6,0,0,2,1,1,6,1,0,1,0,0,5,3,1,1,12,0,0,0,0,12,0,3,2,1,1,5
"E00033046",48,9,9,3,1,2,0,1,0,0,2,0,0,0,0,0,14,1,0,0,0,1,0,2,2,0,0,5,5,6,0,4,2,0,0,0,0,11,1,0,0,1,1,0,1,0,0,5,0,4,1,4,0,0,2,1,0,1,4,2,0,1,0,0,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0,0,3,2,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"E00033047",144,15,9,1,5,1,0,0,0,1,1,6,0,2,0,4,46,7,2,0,3,1,1,9,4,1,4,17,17,13,3,4,2,3,0,0,1,18,5,1,2,2,1,0,1,0,0,1,1,0,0,11,0,1,2,5,0,3,18,17,6,5,1,5,0,1,1,7,0,0,1,0,1,0,0,0,4,3,1,0,2,0,0,2,0,14,9,7,0,2,5,1,3,1,0,11,10,10,0,0,1,1,0,4,1,1,0,0,0,3,2,0,1,11,1,0,1,0,10,3,3,0,0,1,3
"E00033048",119,13,8,0,2,0,1,1,1,1,2,5,0,1,0,4,24,3,1,0,1,1,0,5,3,1,1,9,9,7,0,2,2,0,1,1,1,21,1,1,0,0,9,2,7,2,2,4,2,1,1,5,0,1,1,1,0,2,24,21,9,4,3,5,0,3,3,7,0,0,3,1,0,0,2,0,4,2,2,0,0,0,0,0,0,10,6,3,0,3,4,1,2,1,0,4,3,3,0,0,1,1,0,5,3,1,1,1,0,2,2,0,0,11,3,0,0,3,8,0,3,1,0,1,3
"E00033049",218,17,10,1,4,0,0,1,0,1,3,7,0,5,0,2,61,17,3,7,6,1,0,13,7,0,6,21,21,10,3,3,1,2,0,1,0,32,3,0,1,2,7,4,3,1,1,6,4,2,0,15,0,1,5,8,0,1,26,23,7,7,2,5,2,3,3,10,1,1,3,1,1,0,1,0,2,1,1,0,4,0,0,3,1,19,14,9,0,5,5,3,2,0,0,21,15,11,2,2,6,5,1,17,8,3,2,2,1,9,7,2,0,15,0,0,0,0,15,4,1,2,0,2,6
"E00033050",128,14,10,0,0,3,0,0,0,4,3,4,0,1,1,2,36,5,1,2,2,0,0,4,3,1,0,17,17,10,1,5,1,3,0,0,0,19,0,0,0,0,4,2,2,3,3,3,3,0,0,9,1,1,1,3,0,3,22,15,8,1,3,3,0,7,7,13,2,2,4,1,1,1,1,0,4,3,1,0,3,0,0,3,0,7,7,3,0,4,0,0,0,0,0,9,6,6,0,0,3,3,0,6,3,0,1,2,0,3,3,0,0,2,0,0,0,0,2,0,0,0,0,0,2
"E00033051",199,29,15,0,2,8,0,2,0,2,1,14,0,5,0,9,65,12,4,5,3,0,0,14,11,1,2,26,26,13,3,4,0,3,2,0,1,39,2,0,0,2,4,0,4,1,1,14,6,4,4,18,0,0,9,8,0,1,14,11,3,4,2,2,0,3,3,6,1,1,3,0,1,1,1,0,2,1,1,0,0,0,0,0,0,16,13,4,1,8,3,2,1,0,0,14,9,6,3,0,5,5,0,6,3,0,0,0,3,3,3,0,0,10,1,0,1,0,9,1,1,2,0,0,5
"E00033052",206,11,4,1,2,0,0,0,0,0,1,7,0,3,0,4,55,12,3,0,8,1,0,14,10,1,3,15,15,14,1,6,3,2,0,0,2,34,1,0,1,0,3,2,1,4,4,9,4,2,3,17,1,3,4,4,0,5,26,21,8,3,5,4,1,5,5,7,2,2,2,0,0,1,1,0,2,2,0,0,1,0,0,1,0,20,13,5,0,8,7,4,3,0,0,16,12,10,1,1,4,2,2,12,6,0,3,2,1,6,5,1,0,25,2,0,2,0,23,1,4,3,3,2,10
"E00033053",162,10,8,0,2,2,0,0,0,1,3,2,0,1,0,1,39,4,0,2,2,0,0,7,6,0,1,11,11,17,4,4,3,6,0,0,0,30,4,3,1,0,5,1,4,3,3,8,5,1,2,10,0,0,5,4,0,1,14,13,6,2,0,4,1,1,1,10,0,0,4,1,2,0,1,0,1,1,0,0,5,0,1,4,0,16,9,6,0,3,7,6,1,0,0,17,11,10,1,0,6,5,1,6,0,0,0,0,0,6,3,2,1,20,1,0,0,1,19,1,2,6,0,2,8
"E00033054",66,5,4,0,0,1,0,2,0,1,0,1,0,0,0,1,21,2,0,1,1,0,0,5,1,1,3,11,11,3,1,1,1,0,0,0,0,8,1,0,1,0,4,0,4,0,0,1,0,0,1,2,0,1,0,0,0,1,2,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5,4,3,0,1,1,1,0,0,0,6,5,5,0,0,1,1,0,7,2,1,0,1,0,5,3,1,1,10,0,0,0,0,10,2,3,0,0,3,2
"E00033055",133,11,9,0,3,2,0,3,0,0,1,2,0,0,1,1,64,7,3,2,2,0,0,10,8,0,2,29,29,18,6,3,3,4,0,1,1,17,3,2,0,1,4,0,4,3,3,3,1,1,1,4,0,2,1,1,0,0,10,9,5,0,1,2,1,1,1,6,0,0,2,0,0,1,1,0,4,3,1,0,0,0,0,0,0,5,4,1,0,3,1,1,0,0,0,8,6,6,0,0,2,1,1,6,3,2,0,1,0,3,2,0,1,6,2,0,1,1,4,1,1,1,0,0,1
"E00033056",166,14,10,0,2,2,0,0,0,4,2,4,0,3,0,1,52,8,2,2,3,0,1,16,6,2,8,15,15,13,3,3,4,2,0,1,0,21,2,2,0,0,3,0,3,2,2,2,1,1,0,12,0,0,3,6,0,3,31,26,8,5,3,9,1,5,5,7,0,0,1,1,0,0,0,0,3,3,0,0,3,0,0,2,1,15,10,3,0,7,5,1,3,1,0,8,8,8,0,0,0,0,0,10,4,2,1,1,0,6,5,0,1,8,0,0,0,0,8,0,2,4,0,0,2
"E00033057",155,8,7,0,2,2,0,0,1,0,2,1,0,0,0,1,43,6,2,1,3,0,0,11,5,0,6,17,17,9,2,2,1,3,0,0,1,22,4,0,0,4,1,0,1,2,2,6,1,3,2,9,0,0,3,3,0,3,24,20,8,5,2,3,2,4,4,6,0,0,0,0,0,0,0,0,3,3,0,0,3,0,1,2,0,14,10,2,1,7,4,3,0,1,0,15,7,6,1,0,8,6,2,8,3,0,2,1,0,5,4,1,0,15,0,0,0,0,15,3,2,0,0,4,6
"E00033059",122,16,9,0,3,2,0,0,0,2,2,7,0,3,0,4,25,5,2,1,2,0,0,5,1,1,3,5,5,10,2,3,2,1,0,1,1,18,1,1,0,0,2,0,2,2,2,4,3,0,1,9,0,0,1,4,0,4,19,11,5,2,2,1,1,8,8,7,0,0,2,0,0,0,2,0,4,4,0,0,1,0,0,1,0,15,14,2,0,12,1,0,0,1,0,11,6,5,0,1,5,3,2,3,2,0,1,1,0,1,1,0,0,8,1,0,0,1,7,1,1,1,0,0,4
"E00033060",76,7,3,0,1,2,0,0,0,0,0,4,0,1,0,3,16,5,1,1,3,0,0,2,1,0,1,4,4,5,0,2,1,2,0,0,0,12,1,1,0,0,1,1,0,0,0,4,1,1,2,6,0,0,2,0,0,4,9,7,4,2,1,0,0,2,2,6,0,0,4,0,2,0,2,0,2,2,0,0,0,0,0,0,0,6,6,4,0,2,0,0,0,0,0,7,6,5,1,0,1,1,0,5,3,1,1,0,1,2,2,0,0,8,0,0,0,0,8,3,0,2,0,0,3
"E00033061",110,19,13,0,2,9,0,0,0,0,2,6,0,1,0,5,39,5,2,0,2,0,1,9,2,0,7,14,14,11,3,4,0,4,0,0,0,10,1,0,0,1,2,0,2,2,2,0,0,0,0,5,0,1,0,3,0,1,11,9,0,3,2,3,1,2,2,7,0,0,2,0,0,1,1,0,2,1,1,0,3,0,0,3,0,5,3,0,1,2,2,1,1,0,0,5,3,3,0,0,2,2,0,3,0,0,0,0,0,3,3,0,0,11,0,0,0,0,11,1,0,1,0,0,9
"E00033062",116,14,8,1,2,4,0,0,1,0,0,6,0,1,0,5,29,5,1,1,3,0,0,2,0,0,2,14,14,8,1,5,1,1,0,0,0,16,2,2,0,0,1,0,1,0,0,4,2,2,0,9,0,0,3,2,0,4,16,12,4,5,1,2,0,4,4,11,0,0,4,0,1,3,0,0,3,3,0,0,4,0,0,4,0,8,6,2,0,4,2,1,0,1,0,4,3,3,0,0,1,1,0,4,0,0,0,0,0,4,2,1,1,14,0,0,0,0,14,2,4,0,0,1,7
"E00033063",132,19,13,0,3,6,0,1,0,0,3,6,0,2,0,4,47,10,2,4,3,0,1,6,1,1,4,22,22,9,1,3,3,2,0,0,0,21,3,1,0,2,3,1,2,2,2,4,3,1,0,9,1,1,3,0,0,4,16,11,3,3,0,5,0,5,5,8,2,2,2,1,0,1,0,0,3,3,0,0,1,1,0,0,0,8,7,5,2,0,1,0,1,0,0,3,3,1,0,2,0,0,0,5,1,1,0,0,0,4,4,0,0,5,0,0,0,0,5,0,1,2,0,0,2
"E00033064",130,9,7,0,1,3,2,0,0,0,1,2,0,1,0,1,51,5,2,0,3,0,0,12,6,1,5,26,26,8,2,3,1,1,0,0,1,15,3,3,0,0,2,1,1,2,2,0,0,0,0,8,0,1,1,3,0,3,13,9,5,1,0,1,2,4,4,9,2,2,1,0,0,0,0,1,4,3,1,0,2,0,0,1,1,8,3,2,0,1,5,1,1,3,0,7,5,2,2,1,2,1,1,6,1,1,0,0,0,5,4,1,0,12,1,0,0,1,11,0,1,1,1,1,7
"E00033065",155,19,15,0,2,4,2,0,0,2,5,4,0,1,1,2,83,14,2,4,7,0,1,13,7,2,4,29,29,27,5,7,5,2,0,1,7,13,1,0,1,0,2,0,2,0,0,3,2,1,0,7,0,0,1,4,0,2,10,10,2,0,4,4,0,0,0,5,0,0,3,0,1,0,2,0,0,0,0,0,2,0,2,0,0,6,4,4,0,0,2,2,0,0,0,12,7,6,1,0,5,4,1,2,0,0,0,0,0,2,1,1,0,5,0,0,0,0,5,0,3,1,0,0,1
"E00033066",163,14,7,2,0,2,0,1,0,1,1,7,0,4,0,3,73,11,5,2,2,1,1,20,16,2,2,21,21,21,4,2,5,4,0,2,4,41,2,0,0,2,3,1,2,2,2,20,13,5,2,14,0,2,4,3,0,5,11,10,4,1,3,1,1,1,1,5,1,1,0,0,0,0,0,0,2,0,2,0,2,2,0,0,0,6,4,2,0,2,2,1,1,0,0,5,5,2,2,1,0,0,0,2,2,0,1,1,0,0,0,0,0,6,1,0,0,1,5,0,0,2,0,1,2
"E00033067",176,15,8,0,1,5,1,0,0,1,0,7,0,0,1,6,68,8,2,2,4,0,0,24,21,2,1,15,15,21,0,9,6,3,0,0,3,44,7,0,1,6,5,0,5,1,1,16,10,2,4,15,0,2,4,3,0,6,7,6,4,1,0,0,1,1,1,6,0,0,1,0,0,0,1,0,3,2,1,0,2,0,0,2,0,8,8,0,0,8,0,0,0,0,0,8,3,3,0,0,5,4,1,6,1,1,0,0,0,5,5,0,0,14,2,0,0,2,12,0,1,5,0,0,6
"E00033068",233,22,13,1,3,1,0,0,2,0,6,9,0,2,2,5,105,15,2,9,4,0,0,41,29,5,7,23,23,26,5,4,11,2,0,1,3,43,5,3,0,2,4,0,4,1,1,14,11,3,0,19,0,0,5,9,0,5,15,11,4,2,3,1,1,4,4,9,0,0,3,0,0,0,3,0,3,1,2,0,3,0,0,3,0,13,11,4,0,7,2,1,0,1,0,13,7,7,0,0,6,5,1,5,4,3,1,0,0,1,1,0,0,8,0,0,0,0,8,1,2,1,0,1,3
"E00033069",164,14,8,1,2,2,0,0,0,0,3,6,0,3,0,3,52,13,5,1,7,0,0,16,9,3,4,12,12,11,1,5,3,0,0,0,2,28,0,0,0,0,1,0,1,2,2,8,5,1,2,17,0,0,5,7,0,5,17,15,5,2,3,5,0,2,2,8,0,0,0,0,0,0,0,0,3,2,1,0,5,0,0,5,0,14,11,3,0,8,3,2,0,0,1,15,9,9,0,0,6,6,0,8,5,0,2,2,1,3,3,0,0,8,0,0,0,0,8,1,5,1,0,0,1
"E00033070",131,10,7,2,1,2,0,0,0,1,1,3,0,2,0,1,48,8,3,1,3,1,0,19,10,2,7,10,10,11,1,2,2,1,0,1,4,20,3,1,1,1,5,2,3,1,1,3,2,1,0,8,0,0,7,0,0,1,15,10,3,2,3,2,0,5,5,8,1,1,2,0,0,2,0,0,3,1,2,0,2,0,0,2,0,4,4,2,0,2,0,0,0,0,0,5,3,2,1,0,2,2,0,5,0,0,0,0,0,5,3,1,1,16,1,0,0,1,15,1,6,0,0,1,7
"E00033071",173,19,9,0,1,5,0,1,2,0,0,10,0,4,0,6,72,7,1,0,5,1,0,30,27,0,3,16,16,19,5,6,4,3,0,1,0,27,4,2,0,2,1,0,1,0,0,10,7,2,1,12,0,1,4,4,0,3,11,11,2,0,3,5,1,0,0,9,0,0,3,0,0,2,1,0,4,4,0,0,2,0,0,2,0,13,12,4,0,8,1,0,1,0,0,9,6,6,0,0,3,3,0,4,1,0,0,0,1,3,2,0,1,9,0,0,0,0,9,1,3,0,0,1,4
"E00033072",173,13,7,0,2,2,0,0,1,1,1,6,0,2,0,4,72,19,12,2,4,1,0,27,16,4,7,15,15,11,0,6,3,1,0,0,1,27,2,0,0,2,1,0,1,2,2,9,7,1,1,13,0,0,2,7,0,4,22,21,6,1,5,8,1,1,1,10,0,0,2,0,0,0,2,0,1,1,0,0,7,1,0,6,0,8,7,2,1,4,1,1,0,0,0,7,7,6,0,1,0,0,0,4,0,0,0,0,0,4,4,0,0,10,2,1,0,1,8,0,1,1,0,0,6
"E00033073",162,11,9,1,2,1,2,0,0,0,3,2,0,1,0,1,53,8,1,2,4,0,1,12,6,3,3,14,14,19,1,10,0,4,0,0,4,37,6,4,0,2,7,1,6,2,2,9,5,3,1,13,1,2,1,4,0,5,18,17,8,1,3,4,1,1,1,9,0,0,1,0,0,0,1,0,5,5,0,0,3,0,0,3,0,13,8,3,0,5,5,0,3,2,0,9,5,4,1,0,4,3,1,4,3,0,2,1,0,1,1,0,0,8,2,0,1,1,6,1,1,0,0,1,3
"E00033074",126,8,5,0,2,1,0,1,0,0,1,3,0,1,1,1,34,10,5,1,4,0,0,14,10,3,1,7,7,3,1,1,0,0,1,0,0,34,2,0,0,2,9,2,7,1,1,13,10,1,2,9,0,1,2,2,0,4,8,6,3,1,1,1,0,2,2,11,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0,6,1,8,6,0,0,6,2,1,0,1,0,2,1,1,0,0,1,1,0,4,1,0,0,1,0,3,3,0,0,17,0,0,0,0,17,2,5,1,0,1,8
"E00033075",88,3,2,0,1,0,0,1,0,0,0,1,0,0,0,1,25,6,0,3,3,0,0,7,5,0,2,2,2,10,1,2,1,3,1,2,0,16,1,0,0,1,3,1,2,0,0,5,5,0,0,7,0,0,1,3,0,3,4,3,1,1,0,1,0,1,1,9,0,0,4,0,0,2,2,0,3,1,2,0,2,0,0,2,0,12,9,0,0,9,3,0,3,0,0,7,6,5,1,0,1,1,0,4,3,0,1,0,2,1,1,0,0,8,0,0,0,0,8,1,1,0,0,3,3
"E00033076",141,19,11,0,2,2,0,0,0,1,6,8,0,1,1,6,63,13,2,4,7,0,0,18,15,0,3,14,14,18,3,7,3,3,1,0,1,18,2,1,1,0,1,1,0,0,0,6,2,1,3,9,0,1,1,6,0,1,14,9,2,1,4,2,0,5,5,8,1,1,0,0,0,0,0,0,4,4,0,0,3,0,1,1,1,8,6,1,1,4,2,0,1,1,0,6,5,2,0,3,1,0,1,2,1,0,1,0,0,1,1,0,0,3,0,0,0,0,3,0,2,1,0,0,0
"E00033077",161,12,7,0,1,3,0,0,0,0,3,5,0,3,0,2,76,16,4,1,10,1,0,27,19,4,4,23,23,10,5,1,0,2,0,0,2,30,4,2,0,2,4,0,4,0,0,9,7,2,0,13,0,0,1,7,0,5,6,5,1,0,0,2,2,1,1,8,2,2,1,0,1,0,0,0,2,2,0,0,3,0,1,2,0,7,6,3,0,3,1,1,0,0,0,8,8,7,0,1,0,0,0,8,3,2,1,0,0,5,4,0,1,6,0,0,0,0,6,0,2,1,0,0,3
"E00033078",130,9,7,0,1,0,0,0,0,3,3,2,0,1,1,0,41,10,4,0,6,0,0,9,7,0,2,11,11,11,2,1,4,2,0,1,1,15,1,0,0,1,4,0,4,2,2,3,1,0,2,5,0,0,0,2,0,3,14,13,3,1,2,4,3,1,1,4,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,2,0,13,13,4,1,8,0,0,0,0,0,9,8,6,0,2,1,1,0,16,8,1,4,2,1,8,7,0,1,9,0,0,0,0,9,1,2,2,0,0,4
"E00033079",121,9,7,1,0,1,0,0,0,0,5,2,0,1,0,1,38,6,2,2,1,1,0,14,8,5,1,11,11,7,2,1,1,1,1,0,1,12,1,0,1,0,1,1,0,0,0,3,3,0,0,7,0,0,0,2,0,5,11,10,5,2,2,1,0,1,1,9,0,0,5,0,1,1,3,0,1,1,0,0,3,0,1,2,0,15,13,5,0,8,2,1,0,1,0,11,11,10,1,0,0,0,0,4,0,0,0,0,0,4,2,1,1,12,1,0,1,0,11,1,2,1,0,5,2
"E00033080",50,5,5,0,1,0,2,1,0,0,1,0,0,0,0,0,13,5,1,1,3,0,0,5,0,0,5,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,10,9,6,0,3,0,0,1,1,4,0,0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,11,2,0,0,2,9,0,7,1,0,1,0
"E00033081",127,9,6,0,2,1,1,0,0,0,2,3,1,2,0,0,41,6,1,3,2,0,0,9,5,0,4,15,15,11,2,5,2,0,0,0,2,19,3,1,0,2,7,1,6,2,2,1,1,0,0,6,0,0,3,1,0,2,21,16,5,2,4,2,3,5,5,10,0,0,2,0,1,1,0,0,5,5,0,0,3,0,0,3,0,7,4,1,0,3,3,1,0,0,2,5,3,3,0,0,2,2,0,7,3,1,1,0,1,4,3,0,1,8,0,0,0,0,8,1,3,0,0,1,3
"E00033082",149,21,15,1,7,1,3,0,0,3,0,6,0,0,0,6,62,7,1,2,4,0,0,17,11,1,5,20,20,18,5,5,5,1,0,1,1,18,0,0,0,0,4,1,3,0,0,2,0,0,2,12,1,2,1,4,0,4,15,8,2,1,1,3,1,7,7,6,0,0,0,0,0,0,0,0,4,3,0,1,2,0,2,0,0,7,5,3,0,2,2,0,1,0,1,6,5,5,0,0,1,0,1,5,3,1,0,1,1,2,2,0,0,9,0,0,0,0,9,2,0,1,0,1,5
"E00033083",182,44,24,3,5,6,1,0,0,0,9,20,0,4,1,15,57,12,0,6,6,0,0,16,12,0,4,10,10,19,5,5,3,0,0,1,5,22,2,0,1,1,1,1,0,1,1,5,2,2,1,13,0,1,2,5,0,5,14,8,2,4,2,0,0,6,6,11,0,0,1,0,0,1,0,0,5,4,1,0,5,0,0,3,2,11,7,6,0,1,4,1,3,0,0,9,8,6,1,1,1,0,1,5,0,0,0,0,0,5,4,0,1,9,3,0,2,1,6,0,2,1,1,0,2
"E00033084",120,11,6,0,2,1,1,0,0,0,2,5,0,0,1,4,27,4,1,1,2,0,0,2,0,0,2,7,7,14,4,2,3,2,1,0,2,13,1,0,0,1,2,0,2,2,2,2,0,1,1,6,1,0,3,2,0,0,15,11,5,5,1,0,0,4,4,15,0,0,4,1,1,1,1,0,6,4,2,0,5,0,0,5,0,10,8,2,0,6,2,0,1,0,1,9,9,6,2,1,0,0,0,13,5,0,1,3,1,8,7,1,0,7,1,0,1,0,6,0,1,2,0,0,3
"E00033085",141,9,7,1,2,2,0,0,0,0,2,2,0,1,0,1,27,1,1,0,0,0,0,8,3,0,5,12,12,6,0,1,0,3,0,2,0,15,4,2,1,1,1,0,1,2,2,1,0,0,1,7,0,1,4,1,0,1,24,22,6,5,2,4,5,2,2,17,0,0,8,1,3,0,4,0,4,2,0,2,5,0,2,2,1,12,11,6,0,5,1,1,0,0,0,18,17,12,2,3,1,1,0,10,6,1,0,3,2,4,3,0,1,9,1,0,1,0,8,0,3,0,0,0,5
"E00033086",100,10,7,0,2,0,1,0,0,0,4,3,0,0,0,3,16,3,1,0,1,1,0,3,2,0,1,4,4,6,1,3,1,0,0,0,1,22,1,1,0,0,4,1,3,3,3,1,1,0,0,13,0,2,3,6,0,2,19,16,6,4,2,2,2,3,3,5,0,0,3,0,1,0,2,0,2,1,1,0,0,0,0,0,0,8,3,1,0,2,5,2,2,1,0,11,9,6,2,1,2,1,1,5,3,1,0,2,0,2,1,1,0,4,1,0,1,0,3,0,2,0,0,1,0
"E00033087",190,26,12,0,1,3,0,0,0,2,6,14,1,6,0,7,46,5,0,2,3,0,0,19,11,0,8,11,11,11,2,5,1,0,0,2,1,18,2,1,0,1,3,2,1,1,1,2,2,0,0,10,1,1,1,2,0,5,30,21,5,8,1,6,1,9,9,15,0,0,7,1,4,0,2,0,3,3,0,0,5,0,0,3,2,16,10,4,1,5,6,2,4,0,0,15,12,12,0,0,3,3,0,12,2,0,1,0,1,10,9,0,1,12,1,0,0,1,11,1,3,2,0,0,5
"E00033088",107,7,6,0,2,1,0,1,0,0,2,1,0,0,0,1,15,5,1,1,3,0,0,5,1,0,4,2,2,3,0,0,2,1,0,0,0,7,4,0,0,4,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,25,15,8,6,0,1,0,10,10,12,0,0,7,0,2,1,3,1,4,4,0,0,1,0,0,1,0,9,8,1,0,7,1,1,0,0,0,16,11,11,0,0,5,5,0,6,1,0,0,1,0,5,4,0,1,10,1,0,0,1,9,0,1,3,0,1,4
"E00033089",131,17,11,0,3,4,0,2,0,0,2,6,0,3,0,3,17,3,0,0,3,0,0,8,3,1,4,1,1,5,0,4,0,1,0,0,0,14,2,0,0,2,1,1,0,2,2,6,4,0,2,3,0,0,1,2,0,0,16,11,4,0,2,5,0,5,5,10,0,0,2,0,2,0,0,0,2,1,1,0,6,1,1,3,1,21,14,8,0,6,7,3,2,2,0,15,12,8,0,4,3,3,0,8,5,1,1,2,1,3,1,1,1,13,3,0,1,2,10,0,3,2,0,0,5
"E00033090",178,11,7,0,0,2,0,1,0,1,3,4,0,2,1,1,17,1,0,0,1,0,0,6,2,1,3,6,6,4,1,1,0,0,0,2,0,15,3,1,1,1,2,1,1,1,1,4,3,0,1,5,0,0,2,0,0,3,22,14,3,4,4,2,1,8,8,17,1,1,7,0,1,3,2,1,3,1,2,0,6,0,0,6,0,20,17,9,0,8,3,0,2,1,0,24,19,17,2,0,5,5,0,22,11,3,2,3,3,11,8,0,3,30,5,0,2,3,25,3,5,6,2,1,8
"E00033091",167,14,13,1,1,2,0,4,0,2,3,1,0,0,0,1,35,3,0,1,2,0,0,15,5,2,8,13,13,4,1,2,0,0,1,0,0,22,1,1,0,0,3,1,2,3,3,3,2,0,1,12,1,0,0,6,0,5,22,17,3,4,3,5,2,5,5,16,1,1,9,1,1,1,6,0,3,2,1,0,3,0,0,2,1,15,12,8,0,4,3,1,2,0,0,18,14,11,2,1,4,4,0,11,6,2,1,3,0,5,5,0,0,14,2,1,1,0,12,1,2,2,2,1,4
"E00033092",152,14,10,0,2,4,0,1,0,1,2,4,0,1,1,2,27,6,0,2,3,0,1,4,2,0,2,11,11,6,0,3,2,1,0,0,0,16,0,0,0,0,2,1,1,5,5,2,0,1,1,7,0,0,3,2,0,2,17,12,1,4,0,4,3,5,5,19,0,0,7,0,2,1,4,0,7,4,2,1,5,0,1,2,2,11,7,3,0,4,4,1,0,2,1,21,17,15,1,1,4,2,2,15,8,1,3,3,1,7,4,2,1,12,0,0,0,0,12,2,4,2,1,1,2
"E00033093",193,17,9,1,3,1,1,1,0,0,2,8,0,1,0,7,36,10,0,7,3,0,0,8,3,0,5,11,11,7,1,2,1,0,0,1,2,16,6,3,0,3,1,1,0,3,3,0,0,0,0,6,0,0,3,1,0,2,24,18,3,7,1,7,0,6,6,18,0,0,5,2,3,0,0,0,7,6,1,0,6,0,1,5,0,24,19,2,0,17,5,1,4,0,0,26,21,18,2,1,5,3,2,20,10,6,0,3,1,10,8,2,0,12,1,0,1,0,11,1,5,0,0,1,4
