"GeographyCode","QS602EW0001","QS602EW0002","QS602EW0003","QS602EW0004","QS602EW0005","QS602EW0006","QS602EW0007","QS602EW0008","QS602EW0009","QS602EW0010","QS602EW0011","QS602EW0012","QS602EW0013","QS602EW0014","QS602EW0015","QS602EW0016"
"E00176644",115,68,3,39,0,1,2,3,7,13,47,0,33,3,7,4
"E00176645",116,96,4,75,0,2,1,6,3,5,20,2,17,1,0,0
"E00176646",117,71,18,40,1,1,0,2,4,5,46,1,40,1,3,1
"E00176647",129,95,4,67,0,2,0,8,4,10,34,2,29,0,1,2
"E00176648",190,123,26,74,0,3,4,9,4,3,67,40,10,6,8,3
"E00176649",115,41,12,22,0,1,0,3,2,1,74,53,0,1,18,2
"E00176650",124,103,3,79,0,5,0,5,5,6,21,5,9,1,5,1
"E00176651",108,56,13,33,0,3,2,1,3,1,52,30,1,7,11,3
"E00176652",136,106,8,66,0,3,0,5,4,20,30,1,24,1,3,1
"E00176653",243,216,11,149,2,1,1,13,6,33,27,2,20,3,2,0
"E00176654",125,110,4,78,1,3,5,14,3,2,15,4,8,0,0,3
"E00176655",117,56,14,21,0,1,3,1,10,6,61,1,36,4,17,3
"E00176656",135,118,4,88,0,2,5,11,4,4,17,10,3,0,2,2
"E00176657",138,118,12,81,0,2,1,6,4,12,20,0,15,0,1,4
"E00176658",125,104,10,58,0,0,2,5,5,24,21,1,16,1,2,1
"E00176659",117,78,4,50,1,1,1,5,13,3,39,6,21,1,10,1
"E00176660",110,103,5,82,1,2,1,4,3,5,7,2,4,0,0,1
"E00176661",61,33,5,7,0,2,1,0,1,17,28,0,25,0,1,2
"E00176662",122,103,13,67,0,1,2,13,6,1,19,8,1,2,8,0
"E00176663",138,105,13,52,0,2,4,6,18,10,33,10,7,4,10,2
"E00176664",92,58,6,36,0,4,3,3,5,1,34,17,2,2,13,0
"E00176665",211,107,32,50,1,0,0,2,22,0,104,39,0,7,49,9
"E00176666",90,68,5,54,0,1,3,4,1,0,22,15,6,0,1,0
"E00176667",188,147,10,102,0,7,5,14,1,8,41,24,13,0,3,1
"E00176668",208,146,18,103,0,2,2,11,9,1,62,41,0,6,11,4
"E00176669",111,72,12,39,0,4,3,6,4,4,39,23,1,2,9,4
"E00176670",149,121,18,81,2,2,1,10,4,3,28,15,2,1,6,4
"E00176671",159,92,14,56,0,3,0,8,9,2,67,49,0,7,8,3
"E00176672",92,74,12,54,0,1,2,0,4,1,18,1,4,4,8,1
"E00176673",115,88,14,43,0,4,4,6,16,1,27,10,1,3,11,2
"E00176674",116,107,7,80,0,3,0,3,5,9,9,1,7,0,0,1
"E00176675",248,193,5,145,0,8,2,9,11,13,55,1,49,1,0,4
"E00176676",117,61,11,24,0,0,2,5,6,13,56,5,30,1,15,5
"E00176677",127,81,11,48,2,4,2,12,2,0,46,39,1,1,3,2
"E00176678",126,93,14,64,0,2,1,8,3,1,33,28,1,1,3,0
"E00176679",160,139,2,105,0,5,2,9,1,15,21,0,21,0,0,0
"E00176680",171,144,11,103,0,7,2,10,5,6,27,1,25,0,0,1
"E00176681",119,110,4,84,0,3,1,11,4,3,9,0,5,1,1,2
"E00176682",132,108,1,86,0,5,1,6,2,7,24,2,19,0,3,0
"E00176683",119,101,6,67,0,2,1,8,4,13,18,1,14,0,2,1
"E00176684",134,122,8,91,1,1,0,8,2,11,12,0,8,0,2,2
"E00176685",116,76,20,28,3,1,2,3,16,3,40,13,2,4,17,4
"E00176686",127,92,6,66,0,2,0,1,9,8,35,3,25,0,3,4
"E00176687",135,108,9,62,0,3,1,1,3,29,27,1,25,1,0,0
"E00176688",138,72,2,14,0,1,0,2,3,50,66,2,62,0,2,0
"E00176689",60,30,2,8,0,0,0,0,0,20,30,0,27,1,1,1
"E00176690",100,38,4,9,0,0,1,1,4,19,62,6,48,2,6,0
"E00176691",91,50,1,19,0,1,3,4,2,20,41,9,24,0,6,2
"E00176692",132,86,9,45,0,3,0,9,2,18,46,0,41,0,2,3
"E00176693",84,48,1,31,0,1,3,1,1,10,36,1,32,0,3,0
"E00176694",121,74,4,33,1,3,4,5,5,19,47,6,36,0,4,1
"E00176695",108,67,6,30,0,4,0,7,6,14,41,8,22,0,8,3
"E00176696",177,106,27,55,1,0,1,4,18,0,71,32,3,12,19,5
"E00176697",128,86,13,52,0,1,3,7,10,0,42,23,0,5,8,6
"E00176698",45,26,1,8,0,1,0,1,3,12,19,0,18,0,0,1
"E00176699",126,58,14,25,0,1,2,6,7,3,68,37,2,2,15,12
"E00176700",117,94,3,75,1,4,1,2,1,7,23,2,15,1,2,3
"E00176701",146,122,4,90,0,6,0,14,3,5,24,2,18,0,2,2
"E00176702",77,57,2,19,0,0,1,3,3,29,20,16,2,1,1,0
"E00176703",112,111,7,88,0,5,1,7,2,1,1,1,0,0,0,0
"E00176704",107,63,11,37,0,1,2,0,11,1,44,19,4,4,11,6
"E00176705",79,57,8,35,0,1,2,3,4,4,22,0,2,3,16,1
"E00176706",131,114,7,92,1,5,3,3,2,1,17,10,0,5,2,0
"E00176707",108,59,7,46,0,0,0,3,3,0,49,25,1,2,19,2
"E00176708",89,27,5,7,0,3,1,5,5,1,62,25,4,1,23,9
"E00176709",158,71,10,8,0,1,0,0,6,46,87,3,78,1,3,2
"E00176710",152,49,10,12,0,1,0,1,15,10,103,70,1,5,23,4
"E00176711",121,66,5,16,1,1,1,2,3,37,55,6,43,0,5,1
"E00176712",58,40,2,30,0,0,0,3,2,3,18,4,11,0,3,0
"E00176713",48,19,9,5,0,0,0,1,1,3,29,9,3,1,12,4
"E00176714",88,36,8,19,0,1,1,1,5,1,52,26,0,2,17,7
"E00176715",83,16,4,10,0,0,0,2,0,0,67,55,2,1,6,3
"E00176716",108,96,5,71,1,5,2,5,4,3,12,3,6,0,0,3
"E00176717",92,74,4,26,0,1,4,4,31,4,18,2,7,0,8,1
"E00176718",93,52,9,19,0,1,5,3,12,3,41,18,6,9,6,2
"E00176719",122,105,7,86,0,2,1,5,3,1,17,12,0,0,3,2
"E00176720",122,93,11,73,0,2,2,4,0,1,29,28,1,0,0,0
"E00176721",126,112,10,81,1,9,4,5,1,1,14,9,2,0,2,1
"E00176722",118,109,5,79,0,9,2,13,1,0,9,6,1,1,1,0
"E00176723",110,79,6,40,2,17,4,10,0,0,31,27,0,1,0,3
"E00176724",81,64,8,40,0,0,1,7,4,4,17,5,8,1,3,0
"E00176725",111,94,4,62,2,4,2,14,1,5,17,14,1,0,2,0
"E00176726",130,85,10,34,0,2,2,4,7,26,45,12,7,5,14,7
"E00176727",151,95,12,56,1,2,1,3,13,7,56,21,8,9,17,1
"E00176728",84,46,9,25,0,1,1,5,5,0,38,18,0,5,12,3
"E00176729",108,66,7,47,1,2,0,5,3,1,42,27,3,2,6,4
"E00176730",89,63,4,42,0,1,0,7,8,1,26,16,1,3,4,2
"E00176731",73,44,10,19,1,0,0,3,10,1,29,3,4,3,14,5
"E00176732",145,80,22,40,1,0,2,5,5,5,65,25,8,8,15,9
"E00176733",127,65,15,21,0,3,0,1,20,5,62,8,9,0,39,6
"E00176734",62,50,3,40,0,0,0,3,2,2,12,5,7,0,0,0
"E00176735",127,93,6,61,0,1,1,2,5,17,34,0,30,0,3,1
"E00176736",123,105,3,77,1,3,0,5,0,16,18,4,13,0,1,0
"E00176737",114,87,4,61,1,1,3,2,3,12,27,0,21,0,5,1
"E00176738",62,26,6,8,0,2,2,1,4,3,36,16,0,2,17,1
"E00176739",124,101,2,77,1,1,1,4,0,15,23,0,20,0,2,1
"E00176740",118,40,4,15,2,0,0,2,3,14,78,1,75,0,1,1
"E00176741",116,44,9,21,2,2,0,1,8,1,72,41,3,5,19,4
"E00176742",103,87,12,60,0,3,1,3,8,0,16,3,2,6,5,0
"E00176743",113,94,16,64,0,2,2,4,5,1,19,4,2,5,5,3
"E00176744",54,24,5,7,0,0,0,1,2,9,30,7,12,3,7,1
"E00176745",111,82,12,58,0,2,1,4,5,0,29,11,1,8,6,3
"E00176746",330,184,16,118,1,8,4,4,16,17,146,47,20,7,47,25
"E00176747",52,29,6,13,2,3,0,0,5,0,23,9,1,3,7,3
"E00176748",113,86,7,54,0,3,0,6,3,13,27,0,25,0,2,0
"E00176749",157,139,4,99,0,3,1,9,9,14,18,0,16,0,2,0
"E00176750",119,73,15,38,1,3,3,5,7,1,46,26,2,4,7,7
"E00176751",119,91,9,63,0,3,0,12,4,0,28,16,4,2,5,1
"E00176752",151,80,9,48,0,3,2,3,13,2,71,32,9,1,23,6
"E00176753",95,63,18,23,0,0,1,3,18,0,32,10,1,7,8,6
"E00176754",148,69,14,29,1,0,4,4,16,1,79,43,1,2,26,7
"E00176755",135,71,18,35,1,1,2,5,9,0,64,31,0,3,21,9
"E00176756",136,109,3,94,0,2,0,4,3,3,27,1,25,0,0,1
"E00176757",135,99,5,78,0,1,1,5,5,4,36,14,13,1,7,1
"E00176758",55,28,4,14,0,0,0,2,3,5,27,8,0,3,13,3
"E00176759",104,65,20,23,1,1,0,4,14,2,39,13,2,4,18,2
"E00176760",78,34,1,27,0,0,0,1,2,3,44,19,2,6,15,2
"E00176761",102,80,13,52,0,1,2,7,3,2,22,7,0,5,7,3
"E00176762",94,58,15,20,0,0,0,2,20,1,36,17,0,8,7,4
"E00176763",40,26,6,13,1,0,0,0,5,1,14,4,0,4,4,2
"E00176764",116,71,13,37,1,1,2,7,8,2,45,19,2,6,14,4
"E00176765",108,91,14,63,0,0,0,3,11,0,17,2,2,5,6,2
"E00176766",118,106,6,69,0,2,4,10,1,14,12,1,8,0,2,1
"E00176767",94,57,9,37,1,0,0,3,7,0,37,29,0,4,4,0
"E00176768",179,75,22,40,0,0,0,6,6,1,104,70,0,7,22,5
"E00176769",111,100,5,83,1,0,0,3,2,6,11,0,8,0,2,1
"E00176770",57,40,6,28,0,1,0,4,1,0,17,9,1,3,2,2
"E00176771",44,31,2,18,0,4,3,3,1,0,13,12,1,0,0,0
"E00176772",98,69,12,33,1,8,6,8,0,1,29,28,0,0,0,1
"E00176773",107,96,15,64,0,2,3,4,5,3,11,5,1,0,4,1
"E00176774",53,24,3,11,0,0,2,5,2,1,29,25,0,3,1,0
