"GeographyCode","QS112EW0001","QS112EW0002","QS112EW0003","QS112EW0004","QS112EW0005","QS112EW0006","QS112EW0007","QS112EW0008","QS112EW0009","QS112EW0010","QS112EW0011","QS112EW0012","QS112EW0013","QS112EW0014","QS112EW0015","QS112EW0016","QS112EW0017","QS112EW0018","QS112EW0019","QS112EW0020","QS112EW0021","QS112EW0022","QS112EW0023","QS112EW0024","QS112EW0025","QS112EW0026","QS112EW0027","QS112EW0028","QS112EW0029","QS112EW0030","QS112EW0031"
"E00033871",298,24,12,12,261,24,171,26,47,67,31,0,0,0,0,0,18,6,9,0,3,48,2,20,26,13,0,6,0,2,5
"E00033872",330,31,15,16,283,18,222,36,30,101,55,0,0,0,0,0,19,8,6,5,0,24,9,5,10,16,4,12,0,0,0
"E00033873",316,56,25,31,221,14,137,28,16,41,52,0,0,0,0,0,30,6,10,14,0,40,15,7,18,39,9,17,0,2,11
"E00033874",329,32,23,9,277,26,184,32,52,30,70,0,0,0,0,0,30,6,0,17,7,37,5,19,13,20,0,9,0,0,11
"E00033875",318,21,12,9,283,32,208,30,32,94,52,0,0,0,0,0,22,4,10,8,0,21,6,3,12,14,0,0,0,4,10
"E00033876",289,32,18,14,240,34,167,22,44,71,30,0,0,0,0,0,24,10,6,8,0,15,7,0,8,17,8,0,0,0,9
"E00033877",351,25,15,10,301,24,242,32,54,102,54,0,0,0,0,0,12,12,0,0,0,23,3,7,13,25,13,0,4,0,8
"E00033878",287,35,22,13,236,30,142,36,22,41,43,0,0,0,0,0,34,14,3,13,4,30,5,9,16,16,11,0,0,0,5
"E00033879",300,23,12,11,258,16,157,38,15,66,38,0,0,0,0,0,42,12,11,16,3,43,14,6,23,19,5,0,5,0,9
"E00033880",457,46,21,25,352,44,214,48,42,59,65,0,0,0,0,0,48,20,12,16,0,46,16,18,12,59,6,22,2,2,27
"E00033881",317,30,15,15,278,16,206,42,34,78,52,2,2,0,0,0,26,6,4,13,3,28,2,12,14,9,4,0,0,0,5
"E00033882",280,21,13,8,237,24,185,32,29,87,37,0,0,0,0,0,14,2,9,0,3,14,4,3,7,22,7,6,0,2,7
"E00033883",287,44,21,23,202,26,133,32,29,53,19,0,0,0,0,0,16,10,6,0,0,27,6,12,9,41,14,11,0,0,16
"E00033884",333,33,24,9,281,30,187,36,18,76,57,5,0,0,5,0,30,2,4,21,3,29,9,7,13,19,4,10,0,2,3
"E00033885",466,74,17,57,366,26,235,42,50,87,56,0,0,0,0,0,64,48,3,10,3,41,17,16,8,26,0,5,0,4,17
"E00033886",276,25,19,6,231,36,159,32,45,48,34,0,0,0,0,0,14,6,0,8,0,22,13,3,6,20,2,4,0,0,14
"E00033887",388,29,19,10,277,16,210,26,23,93,68,0,0,0,0,0,14,10,0,4,0,37,6,9,22,82,26,4,18,2,32
"E00033888",335,33,19,14,268,30,205,30,28,69,78,0,0,0,0,0,15,4,3,4,4,18,7,0,11,34,9,5,0,0,20
"E00033889",306,23,16,7,268,26,192,48,21,68,55,0,0,0,0,0,22,4,9,9,0,28,5,0,23,15,0,0,0,0,15
"E00033890",198,75,8,67,109,6,49,8,3,24,14,0,0,0,0,0,20,14,3,0,3,34,18,12,4,14,4,0,0,0,10
"E00033891",252,56,20,36,189,24,116,36,22,24,34,0,0,0,0,0,29,10,9,4,6,20,10,0,10,7,4,0,0,0,3
"E00033892",114,32,8,24,66,6,33,12,0,9,12,0,0,0,0,0,6,6,0,0,0,21,4,6,11,16,5,0,0,0,11
"E00033893",265,39,18,21,211,30,135,40,20,52,23,0,0,0,0,0,20,4,3,4,9,26,9,13,4,15,4,6,0,0,5
"E00033894",311,32,17,15,255,30,173,22,30,57,64,0,0,0,0,0,30,4,3,20,3,22,10,3,9,24,0,9,0,0,15
"E00033895",207,51,5,46,120,8,44,10,12,12,10,0,0,0,0,0,40,20,12,8,0,28,10,14,4,36,3,5,6,3,19
"E00033896",291,43,15,28,180,12,118,24,9,64,21,2,2,0,0,0,35,16,3,13,3,13,0,5,8,68,10,0,4,2,52
"E00033897",274,37,16,21,223,26,164,40,33,41,50,0,0,0,0,0,15,10,0,5,0,18,4,7,7,14,4,0,0,0,10
"E00033898",359,50,10,40,255,14,107,16,19,54,18,0,0,0,0,0,51,10,3,24,14,83,26,31,26,54,0,18,15,2,19
"E00033899",259,61,15,46,148,16,61,4,31,13,13,0,0,0,0,0,13,8,0,5,0,58,19,31,8,50,4,10,0,0,36
"E00033900",265,31,6,25,190,6,73,8,16,12,37,0,0,0,0,0,31,8,3,20,0,80,36,27,17,44,0,14,15,0,15
"E00033901",283,125,17,108,111,2,53,20,6,15,12,0,0,0,0,0,19,12,3,0,4,37,14,5,18,47,4,5,0,0,38
"E00033902",328,25,8,17,220,12,91,16,10,61,4,0,0,0,0,0,35,6,13,16,0,82,28,38,16,83,7,5,34,4,33
"E00033903",210,61,8,53,116,4,61,10,14,22,15,0,0,0,0,0,14,4,3,4,3,37,19,12,6,33,5,8,3,0,17
"E00033904",296,62,31,31,180,36,72,12,19,15,26,0,0,0,0,0,7,4,3,0,0,65,11,26,28,54,28,6,0,0,20
"E00033905",181,78,29,49,88,12,24,8,0,4,12,0,0,0,0,0,25,6,7,9,3,27,6,3,18,15,3,5,0,4,3
"E00033906",202,95,14,81,62,0,36,6,4,22,4,0,0,0,0,0,10,10,0,0,0,16,6,6,4,45,5,11,12,0,17
"E00033907",286,100,9,91,132,6,59,8,15,20,16,0,0,0,0,0,39,12,12,8,7,28,10,14,4,54,10,5,8,0,31
"E00033908",282,106,6,100,154,4,58,16,6,17,19,2,2,0,0,0,24,20,4,0,0,66,25,17,24,22,8,0,4,0,10
"E00033909",280,30,8,22,201,16,100,20,9,25,46,0,0,0,0,0,26,6,3,17,0,59,20,27,12,49,7,5,32,2,3
"E00033910",386,56,12,44,265,12,149,16,17,95,21,2,2,0,0,0,23,4,3,16,0,79,38,28,13,65,6,10,14,3,32
"E00033911",368,44,13,31,281,10,114,14,11,66,23,3,0,0,0,3,57,18,6,30,3,97,21,61,15,43,18,4,2,2,17
"E00033913",233,43,4,39,153,2,58,10,18,25,5,0,0,0,0,0,60,24,24,12,0,33,10,11,12,37,0,4,0,0,33
"E00033914",330,57,14,43,208,8,111,10,11,73,17,0,0,0,0,0,22,14,0,8,0,67,19,32,16,65,22,0,10,0,33
"E00033915",196,49,10,39,117,4,41,6,6,20,9,0,0,0,0,0,11,8,3,0,0,61,21,25,15,30,18,0,2,0,10
"E00033917",289,55,17,38,172,8,91,28,9,40,14,0,0,0,0,0,39,16,6,8,9,34,18,7,9,62,8,13,0,0,41
"E00033918",247,107,45,62,121,20,47,8,21,9,9,2,2,0,0,0,15,6,9,0,0,37,10,15,12,19,0,3,0,6,10
"E00033919",250,70,16,54,164,16,75,6,16,24,29,0,0,0,0,0,35,6,13,16,0,38,8,12,18,16,3,5,0,0,8
"E00033920",245,91,44,47,110,16,51,18,3,14,16,0,0,0,0,0,12,6,6,0,0,31,12,9,10,44,13,0,0,2,29
"E00033921",313,83,12,71,190,8,117,22,31,49,15,0,0,0,0,0,4,0,0,4,0,61,32,19,10,40,7,5,13,2,13
"E00033922",341,38,10,28,230,14,122,22,37,31,32,2,2,0,0,0,33,14,3,16,0,59,20,21,18,73,10,23,3,2,35
"E00033923",232,76,12,64,143,10,54,8,12,19,15,0,0,0,0,0,24,12,12,0,0,55,41,6,8,13,0,0,0,0,13
"E00033924",381,75,10,65,234,2,93,12,13,54,14,0,0,0,0,0,34,12,0,12,10,105,40,40,25,72,11,16,3,0,42
"E00033925",233,126,8,118,88,2,26,8,6,12,0,0,0,0,0,0,27,12,10,5,0,33,24,9,0,19,5,0,0,0,14
"E00033926",300,49,11,38,197,14,73,4,15,42,12,0,0,0,0,0,35,12,3,20,0,75,54,0,21,54,11,13,8,0,22
"E00033927",378,35,9,26,276,8,128,30,15,43,40,0,0,0,0,0,36,14,6,13,3,104,8,69,27,67,16,15,7,2,27
"E00033928",262,38,17,21,176,2,71,10,7,28,26,0,0,0,0,0,14,6,3,5,0,89,26,34,29,48,5,25,2,0,16
"E00033930",260,57,11,46,171,6,58,14,12,16,16,0,0,0,0,0,22,10,9,0,3,85,17,33,35,32,5,0,6,0,21
"E00033931",278,70,9,61,183,6,107,20,20,56,11,0,0,0,0,0,20,2,9,9,0,50,24,12,14,25,7,11,2,0,5
"E00033932",316,30,15,15,219,24,100,10,21,41,28,0,0,0,0,0,41,4,10,14,13,54,18,22,14,67,8,16,21,0,22
"E00033933",256,23,10,13,163,6,65,10,4,34,17,0,0,0,0,0,31,6,3,22,0,61,20,32,9,70,6,20,10,0,34
"E00033934",288,100,8,92,144,4,87,20,22,37,8,0,0,0,0,0,15,10,0,5,0,38,20,12,6,44,0,16,9,0,19
"E00033935",330,110,14,96,169,4,53,14,9,23,7,0,0,0,0,0,54,22,3,26,3,58,24,18,16,51,10,0,7,0,34
"E00033936",273,51,9,42,176,14,49,12,0,25,12,2,2,0,0,0,46,18,7,21,0,65,20,34,11,46,4,7,12,0,23
"E00033937",196,34,8,26,140,4,55,18,9,13,15,0,0,0,0,0,27,4,15,8,0,54,14,25,15,22,0,5,6,0,11
"E00033938",282,49,8,41,207,16,89,20,26,24,19,0,0,0,0,0,46,8,15,23,0,56,27,15,14,26,0,0,6,2,18
"E00033939",273,46,5,41,162,6,78,10,3,54,11,0,0,0,0,0,33,4,17,9,3,45,10,24,11,65,12,15,0,4,34
"E00033940",301,67,11,56,135,10,45,4,14,16,11,0,0,0,0,0,17,10,0,4,3,63,29,16,18,99,10,31,5,0,53
"E00033941",318,58,18,40,194,8,112,20,21,41,30,0,0,0,0,0,25,12,0,10,3,49,10,23,16,66,7,9,25,0,25
"E00033942",354,90,41,49,222,20,112,26,23,56,7,0,0,0,0,0,42,10,9,19,4,48,15,10,23,42,0,0,5,2,35
"E00033943",292,60,10,50,200,16,84,20,27,20,17,0,0,0,0,0,41,12,9,13,7,59,26,15,18,32,8,6,2,0,16
"E00033944",248,76,4,72,69,8,25,8,3,11,3,0,0,0,0,0,5,2,3,0,0,31,6,13,12,103,4,15,33,3,48
"E00033945",183,49,14,35,112,8,63,8,15,13,27,0,0,0,0,0,13,10,3,0,0,28,12,6,10,22,6,5,0,0,11
"E00033946",410,60,18,42,279,10,143,22,16,80,25,0,0,0,0,0,47,10,0,34,3,79,33,30,16,71,6,31,22,0,12
"E00033947",269,34,7,27,215,12,81,6,17,37,21,0,0,0,0,0,25,6,3,16,0,97,43,42,12,20,4,9,0,0,7
"E00033948",333,42,18,24,263,16,66,24,12,19,11,0,0,0,0,0,70,22,6,39,3,111,47,35,29,28,4,4,0,2,18
"E00033949",280,77,22,55,196,8,58,16,27,9,6,3,0,3,0,0,26,8,9,6,3,101,34,52,15,7,0,0,0,0,7
"E00033950",413,58,24,34,319,12,126,24,12,41,49,0,0,0,0,0,63,16,9,35,3,118,32,58,28,36,4,10,0,0,22
"E00033951",249,49,20,29,179,16,101,32,24,0,45,0,0,0,0,0,11,4,7,0,0,51,9,14,28,21,21,0,0,0,0
"E00033952",354,40,10,30,305,18,189,44,15,18,112,0,0,0,0,0,32,12,0,13,7,66,15,22,29,9,0,5,0,0,4
"E00033953",379,73,12,61,247,10,91,18,15,33,25,0,0,0,0,0,45,12,12,14,7,101,34,42,25,59,11,23,0,3,22
"E00033954",214,54,22,32,127,6,39,10,0,9,20,0,0,0,0,0,23,8,4,5,6,59,20,17,22,33,4,16,0,2,11
"E00033955",344,61,22,39,251,12,95,26,0,28,41,0,0,0,0,0,48,10,12,26,0,96,37,31,28,32,12,7,0,0,13
"E00033956",102,12,7,5,90,10,28,2,7,0,19,0,0,0,0,0,10,2,0,5,3,42,2,26,14,0,0,0,0,0,0
"E00033957",314,55,13,42,232,6,88,14,18,19,37,0,0,0,0,0,34,4,3,19,8,104,22,63,19,27,0,13,2,0,12
"E00033958",320,37,12,25,263,12,80,8,7,39,26,0,0,0,0,0,51,16,12,17,6,120,48,42,30,20,4,0,0,0,16
"E00033959",264,60,15,45,186,16,79,32,13,18,16,0,0,0,0,0,21,6,0,12,3,70,34,26,10,18,4,5,0,0,9
"E00033960",331,35,11,24,270,16,110,14,29,29,38,0,0,0,0,0,45,4,12,29,0,99,15,58,26,26,15,0,0,2,9
"E00033961",277,58,15,43,195,12,101,16,30,34,21,0,0,0,0,0,21,10,3,5,3,61,23,16,22,24,5,0,0,0,19
"E00033962",292,37,13,24,231,2,108,28,26,23,31,0,0,0,0,0,65,22,11,28,4,56,7,27,22,24,9,7,0,0,8
"E00033963",357,64,18,46,265,10,68,26,12,13,17,0,0,0,0,0,64,12,33,16,3,123,44,55,24,28,3,8,0,0,17
"E00033964",286,103,12,91,166,8,34,10,3,9,12,0,0,0,0,0,31,16,6,6,3,93,44,31,18,17,0,12,0,2,3
"E00033965",253,74,12,62,135,10,54,12,0,25,17,0,0,0,0,0,8,4,0,4,0,63,20,26,17,44,7,16,0,4,17
"E00033966",257,61,10,51,180,12,73,20,6,23,24,0,0,0,0,0,23,8,6,9,0,72,30,28,14,16,4,6,0,0,6
"E00033967",278,43,16,27,206,14,38,14,6,9,9,0,0,0,0,0,34,10,12,9,3,120,45,38,37,29,11,0,0,4,14
"E00033968",145,71,8,63,51,2,27,8,0,16,3,0,0,0,0,0,9,2,7,0,0,13,5,6,2,23,5,8,0,0,10
"E00033969",246,46,12,34,174,6,87,18,17,12,40,2,2,0,0,0,29,4,4,17,4,50,14,21,15,26,9,9,0,0,8
"E00033970",285,76,18,58,168,24,60,20,7,26,7,0,0,0,0,0,16,0,8,4,4,68,11,32,25,41,6,22,0,0,13
"E00033971",183,24,10,14,149,10,67,10,8,28,21,0,0,0,0,0,16,2,3,4,7,56,19,19,18,10,0,4,0,0,6
"E00033972",251,78,16,62,163,12,76,6,10,45,15,0,0,0,0,0,22,4,6,8,4,53,17,19,17,10,4,0,0,4,2
"E00033973",182,28,10,18,114,12,35,2,5,5,23,0,0,0,0,0,19,8,3,8,0,48,10,17,21,40,8,8,12,0,12
"E00033974",261,66,18,48,171,6,64,22,11,19,12,0,0,0,0,0,29,14,7,5,3,72,15,36,21,24,7,10,0,0,7
"E00033975",348,79,16,63,252,14,85,16,15,17,37,0,0,0,0,0,42,12,6,17,7,111,43,43,25,17,3,3,0,0,11
"E00033976",211,64,18,46,125,6,65,18,7,32,8,0,0,0,0,0,21,8,9,4,0,33,14,7,12,22,13,0,0,0,9
"E00033977",156,40,18,22,103,8,52,16,7,12,17,0,0,0,0,0,5,0,0,5,0,38,18,9,11,13,5,6,0,0,2
"E00033978",165,89,22,67,60,12,17,2,0,4,11,0,0,0,0,0,14,2,3,5,4,17,4,0,13,16,0,10,0,0,6
"E00033979",121,44,25,19,70,2,27,2,3,0,22,0,0,0,0,0,6,0,6,0,0,35,12,15,8,7,0,0,0,2,5
"E00033980",242,41,18,23,148,8,41,18,6,4,13,0,0,0,0,0,12,8,4,0,0,87,13,37,37,53,16,10,0,0,27
"E00033981",148,52,35,17,75,8,19,12,0,4,3,0,0,0,0,0,0,0,0,0,0,48,7,18,23,21,4,0,0,5,12
"E00033982",110,13,8,5,79,8,40,4,16,8,12,0,0,0,0,0,7,0,3,4,0,24,0,24,0,18,4,4,0,0,10
"E00033983",233,44,8,36,166,4,64,10,14,21,19,0,0,0,0,0,32,8,7,17,0,66,26,23,17,23,0,6,0,0,17
"E00033984",235,33,8,25,191,20,122,20,28,30,44,0,0,0,0,0,24,6,6,8,4,25,4,10,11,11,0,3,2,0,6
"E00033985",206,55,12,43,140,8,51,8,8,18,17,0,0,0,0,0,12,6,6,0,0,69,25,29,15,11,4,0,0,0,7
"E00033986",266,31,15,16,223,16,128,22,20,44,42,0,0,0,0,0,36,8,3,25,0,43,8,21,14,12,4,4,0,0,4
"E00033987",260,69,14,55,147,6,51,8,13,13,17,0,0,0,0,0,37,12,12,8,5,53,19,23,11,44,3,14,7,5,15
"E00033988",246,46,7,39,177,8,86,30,13,21,22,0,0,0,0,0,27,10,7,4,6,56,28,16,12,23,4,6,0,0,13
"E00033989",229,52,8,44,148,2,59,14,12,10,23,0,0,0,0,0,38,8,12,18,0,49,18,13,18,29,9,5,0,0,15
"E00033990",314,34,8,26,253,4,129,12,35,39,43,0,0,0,0,0,51,18,11,16,6,69,20,43,6,27,9,11,0,0,7
"E00033991",289,30,12,18,236,20,119,12,36,36,35,0,0,0,0,0,44,20,9,9,6,53,13,29,11,23,4,4,0,0,15
"E00033992",264,53,19,34,195,24,74,10,19,17,28,0,0,0,0,0,33,6,3,18,6,64,24,14,26,16,6,0,0,0,10
"E00033993",418,98,29,69,291,14,108,14,28,44,22,0,0,0,0,0,78,16,21,35,6,91,28,38,25,29,6,5,0,2,16
"E00033994",376,24,10,14,313,4,142,24,37,40,41,0,0,0,0,0,31,4,7,16,4,136,32,89,15,39,9,23,0,0,7
"E00033995",252,28,11,17,209,12,120,36,24,19,41,0,0,0,0,0,26,8,6,12,0,51,27,20,4,15,3,0,0,0,12
"E00033996",297,19,8,11,250,4,143,46,7,37,53,0,0,0,0,0,31,8,3,13,7,72,32,19,21,28,7,10,0,0,11
"E00033997",341,48,16,32,245,8,104,26,18,43,17,0,0,0,0,0,62,8,30,21,3,71,16,40,15,48,18,4,0,0,26
"E00033998",293,33,18,15,222,18,73,14,3,38,18,0,0,0,0,0,21,6,10,5,0,110,24,48,38,38,24,0,4,0,10
"E00033999",290,34,11,23,216,10,73,12,16,18,27,0,0,0,0,0,32,4,7,15,6,101,39,41,21,40,24,4,3,3,6
"E00034000",295,33,15,18,216,12,104,22,18,28,36,0,0,0,0,0,26,2,4,20,0,74,16,38,20,46,5,11,0,0,30
"E00034001",301,60,21,39,195,20,86,22,25,32,7,0,0,0,0,0,41,22,15,4,0,48,12,14,22,46,20,9,0,2,15
"E00034002",239,35,20,15,189,24,63,10,3,31,19,0,0,0,0,0,42,2,16,18,6,60,9,20,31,15,0,8,0,0,7
"E00034003",229,29,10,19,173,8,65,6,12,34,13,0,0,0,0,0,29,0,10,16,3,71,25,31,15,27,0,17,0,6,4
"E00034004",204,33,14,19,145,14,59,18,4,11,26,0,0,0,0,0,16,2,10,4,0,56,23,11,22,26,13,4,0,0,9
"E00034005",309,41,25,16,241,34,114,26,18,38,32,0,0,0,0,0,38,6,6,23,3,55,10,25,20,27,0,13,0,2,12
"E00034006",265,45,25,20,182,14,90,14,33,25,18,2,2,0,0,0,28,6,15,4,3,48,9,16,23,38,8,5,0,0,25
"E00034007",214,37,18,19,163,12,66,18,10,16,22,0,0,0,0,0,22,8,9,5,0,63,10,29,24,14,0,6,0,0,8
"E00034008",280,37,14,23,192,14,82,18,25,9,30,0,0,0,0,0,23,14,9,0,0,73,14,30,29,51,7,10,0,0,34
"E00034009",242,46,31,15,165,22,78,16,5,27,30,0,0,0,0,0,17,4,0,10,3,48,18,14,16,31,14,9,0,0,8
"E00034010",205,56,38,18,141,10,65,10,8,31,16,0,0,0,0,0,18,6,3,9,0,48,12,11,25,8,0,0,0,4,4
"E00034011",363,34,6,28,311,8,198,42,28,90,38,0,0,0,0,0,54,16,3,32,3,51,6,27,18,18,3,5,0,0,10
"E00034012",281,20,8,12,219,6,87,20,6,8,53,0,0,0,0,0,30,8,12,10,0,96,32,32,32,42,14,21,0,0,7
"E00034013",270,57,12,45,184,2,80,14,9,25,32,2,2,0,0,0,47,10,12,18,7,53,12,16,25,29,0,0,0,2,27
"E00034014",239,42,29,13,162,22,57,12,11,9,25,0,0,0,0,0,34,2,3,16,13,49,15,9,25,35,0,15,0,2,18
"E00034015",267,32,18,14,205,8,77,14,11,36,16,0,0,0,0,0,25,6,6,13,0,95,31,31,33,30,18,0,0,0,12
"E00034016",265,30,12,18,197,20,58,16,0,20,22,0,0,0,0,0,27,4,8,9,6,92,23,32,37,38,4,22,0,0,12
"E00034017",326,23,9,14,289,22,165,20,30,57,58,0,0,0,0,0,39,8,3,21,7,63,18,23,22,14,4,6,0,0,4
"E00034019",287,54,13,41,220,12,96,4,18,50,24,0,0,0,0,0,35,14,7,14,0,77,18,32,27,13,0,0,0,0,13
"E00034020",323,28,8,20,269,14,106,14,33,26,33,0,0,0,0,0,63,20,21,17,5,86,20,52,14,26,18,0,3,0,5
"E00034021",304,32,17,15,239,11,140,28,53,38,21,2,2,0,0,0,37,8,12,13,4,49,17,16,16,33,11,10,0,0,12
"E00034022",355,53,20,33,280,10,153,26,37,60,30,0,0,0,0,0,60,14,6,32,8,57,8,37,12,22,11,0,0,3,8
"E00034023",229,79,28,51,117,12,37,8,9,20,0,0,0,0,0,0,15,12,3,0,0,53,20,22,11,33,3,7,0,0,23
"E00034024",299,67,12,55,205,2,83,14,18,34,17,0,0,0,0,0,35,12,6,17,0,85,33,38,14,27,11,5,0,0,11
"E00034025",360,84,27,57,215,8,70,20,0,44,6,2,2,0,0,0,41,8,7,23,3,94,30,28,36,61,20,15,0,3,23
"E00034026",271,46,6,40,216,10,70,14,13,23,20,0,0,0,0,0,40,18,9,13,0,96,40,34,22,9,6,0,0,0,3
"E00034027",230,40,7,33,181,6,53,6,16,31,0,0,0,0,0,0,52,26,10,13,3,70,26,30,14,9,3,0,0,0,6
"E00034028",305,87,22,65,178,12,61,18,7,36,0,0,0,0,0,0,32,14,15,0,3,73,32,33,8,40,18,10,2,0,10
"E00034029",380,73,21,52,277,6,140,32,35,45,28,0,0,0,0,0,57,14,19,20,4,74,26,23,25,30,0,12,0,0,18
"E00034030",268,39,15,24,204,8,97,28,16,30,23,3,0,3,0,0,32,10,6,10,6,64,30,28,6,25,6,0,0,2,17
"E00034031",236,45,10,35,174,8,91,14,20,17,40,0,0,0,0,0,31,6,12,10,3,44,13,11,20,17,3,11,0,0,3
"E00034032",324,32,20,12,260,18,200,20,28,88,64,0,0,0,0,0,12,8,0,4,0,30,9,13,8,32,5,12,0,0,15
"E00034033",255,19,9,10,218,12,134,22,26,57,29,0,0,0,0,0,30,12,9,4,5,42,16,18,8,18,0,5,0,4,9
"E00034034",307,50,15,35,202,14,111,14,18,53,26,0,0,0,0,0,18,8,6,4,0,59,37,3,19,55,11,16,0,0,28
"E00034035",314,35,11,24,251,18,124,18,33,41,32,0,0,0,0,0,47,20,9,15,3,62,12,34,16,28,11,8,0,0,9
"E00034036",314,22,13,9,280,12,183,26,33,62,62,0,0,0,0,0,26,6,6,8,6,59,16,17,26,12,7,0,0,2,3
"E00034037",333,37,14,23,276,14,175,16,53,75,31,0,0,0,0,0,30,4,12,8,6,57,14,15,28,20,7,5,0,0,8
"E00034038",346,41,11,30,252,16,145,22,13,53,57,0,0,0,0,0,35,10,7,18,0,56,8,32,16,53,4,12,0,2,35
"E00034039",301,54,22,32,223,22,93,34,18,27,14,0,0,0,0,0,49,14,18,5,12,59,13,19,27,24,4,5,0,0,15
"E00034040",268,24,7,17,222,18,106,28,12,31,35,0,0,0,0,0,50,10,18,18,4,48,15,23,10,22,0,5,0,0,17
"E00034041",316,39,24,15,233,18,151,28,16,70,37,0,0,0,0,0,28,8,6,14,0,36,15,3,18,44,8,13,0,4,19
"E00034042",307,44,20,24,248,12,133,20,34,35,44,0,0,0,0,0,33,10,13,5,5,70,20,28,22,15,4,4,0,0,7
"E00034043",336,89,32,57,190,10,106,10,24,59,13,0,0,0,0,0,31,10,15,6,0,43,13,19,11,57,9,16,0,0,32
"E00034044",350,33,15,18,264,20,134,20,41,42,31,0,0,0,0,0,35,2,7,19,7,75,30,33,12,53,10,26,0,0,17
"E00034045",330,57,20,37,248,18,59,14,27,12,6,0,0,0,0,0,78,18,16,41,3,93,35,32,26,25,8,6,0,0,11
"E00034046",276,52,15,37,194,22,86,18,18,26,24,0,0,0,0,0,22,4,10,8,0,64,34,16,14,30,8,6,0,0,16
"E00034047",283,48,19,29,218,4,93,20,10,53,10,2,2,0,0,0,57,14,24,10,9,62,18,24,20,17,7,8,0,0,2
"E00034048",266,39,23,16,198,22,103,18,19,50,16,0,0,0,0,0,31,8,12,5,6,42,11,10,21,29,5,5,0,2,17
"E00034049",297,44,20,24,227,14,129,28,20,56,25,0,0,0,0,0,30,16,10,4,0,54,8,30,16,26,9,4,0,0,13
"E00034050",321,40,8,32,253,10,108,18,32,38,20,0,0,0,0,0,54,14,9,31,0,81,18,35,28,28,8,6,0,2,12
"E00034051",199,44,20,24,146,2,60,22,13,12,13,0,0,0,0,0,49,24,12,13,0,35,20,6,9,9,0,0,0,2,7
"E00034052",266,37,11,26,217,10,85,16,17,30,22,0,0,0,0,0,47,16,15,16,0,75,32,23,20,12,7,3,0,0,2
"E00034053",362,65,6,59,242,8,120,22,23,48,27,0,0,0,0,0,58,10,9,39,0,56,21,20,15,55,11,21,5,3,15
"E00034054",328,37,17,20,251,14,116,22,20,28,46,0,0,0,0,0,46,10,24,9,3,75,35,25,15,40,18,17,0,0,5
"E00034055",327,88,10,78,179,4,91,12,20,25,34,0,0,0,0,0,28,10,9,9,0,56,17,28,11,60,24,15,0,0,21
"E00034056",237,71,18,53,140,14,25,6,10,9,0,0,0,0,0,0,43,20,15,8,0,58,34,9,15,26,11,0,5,0,10
"E00034057",237,42,11,31,175,10,45,4,27,4,10,0,0,0,0,0,56,4,27,25,0,64,34,20,10,20,3,5,0,0,12
"E00034058",277,81,16,65,165,6,44,4,8,18,14,0,0,0,0,0,49,22,6,18,3,66,18,25,23,31,3,4,4,6,14
"E00034059",430,60,18,42,291,20,102,24,17,35,26,0,0,0,0,0,44,16,12,16,0,125,41,54,30,79,30,17,5,8,19
"E00034061",354,40,9,31,277,12,131,16,13,50,52,0,0,0,0,0,54,14,24,16,0,80,35,19,26,37,9,14,0,3,11
"E00034062",474,75,13,62,171,12,85,12,16,44,13,0,0,0,0,0,17,4,0,13,0,57,17,22,18,228,5,11,137,0,75
"E00034063",468,35,11,24,125,2,76,10,16,32,18,0,0,0,0,0,17,8,0,9,0,30,8,11,11,308,3,6,229,0,70
"E00034064",483,17,3,14,77,4,49,8,17,13,11,0,0,0,0,0,6,6,0,0,0,18,3,3,12,389,7,6,304,9,63
"E00034065",292,49,18,31,201,22,128,16,28,43,41,0,0,0,0,0,33,8,6,19,0,18,4,0,14,42,16,6,6,2,12
"E00034066",270,67,22,45,174,16,63,18,11,16,18,0,0,0,0,0,33,22,3,4,4,62,22,23,17,29,13,4,3,0,9
"E00034067",307,41,13,28,219,8,99,20,33,14,32,0,0,0,0,0,58,30,6,19,3,54,21,25,8,47,4,15,4,0,24
"E00034068",299,70,13,57,157,4,58,18,3,33,4,0,0,0,0,0,34,12,3,12,7,61,26,14,21,72,7,10,38,0,17
"E00034069",435,62,11,51,160,6,82,18,15,29,20,0,0,0,0,0,15,6,3,6,0,57,19,30,8,213,16,15,109,0,73
"E00034070",359,58,8,50,190,6,96,12,28,46,10,0,0,0,0,0,21,4,3,14,0,67,36,18,13,111,8,15,14,0,74
"E00034071",385,78,18,60,212,6,88,18,12,30,28,0,0,0,0,0,39,12,15,4,8,79,29,32,18,95,0,29,12,0,54
"E00034072",300,78,30,48,165,6,71,16,15,26,14,0,0,0,0,0,20,10,6,4,0,68,16,30,22,57,8,6,20,5,18
"E00034073",277,32,5,27,122,8,58,2,4,44,8,0,0,0,0,0,20,14,6,0,0,36,10,22,4,123,3,4,69,0,47
"E00034074",332,67,13,54,224,6,74,18,22,30,4,0,0,0,0,0,43,30,9,4,0,101,55,19,27,41,7,5,8,0,21
"E00034075",261,82,18,64,156,12,62,14,23,22,3,0,0,0,0,0,29,16,3,10,0,53,43,6,4,23,0,10,2,0,11
"E00034076",301,63,16,47,153,0,73,8,9,34,22,0,0,0,0,0,28,12,3,13,0,52,22,24,6,85,5,0,54,0,26
"E00034077",247,75,23,52,148,4,38,12,12,8,6,0,0,0,0,0,25,14,3,8,0,81,54,13,14,24,0,6,4,0,14
