"GeographyCode","QS802EW0001","QS802EW0002","QS802EW0003","QS802EW0004","QS802EW0005","QS802EW0006","QS802EW0007","QS802EW0008","QS802EW0009","QS802EW0010","QS802EW0011","QS802EW0012","QS802EW0013","QS802EW0014","QS802EW0015","QS802EW0016","QS802EW0017","QS802EW0018"
"E00034415",339,291,3,1,0,0,0,2,3,6,7,19,7,0,0,0,0,0
"E00034416",365,356,2,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0
"E00034417",291,274,1,0,1,1,0,0,0,4,1,7,2,0,0,0,0,0
"E00034418",441,421,5,1,0,2,0,1,2,0,4,3,1,1,0,0,0,0
"E00034419",246,238,0,2,0,0,1,1,1,2,1,0,0,0,0,0,0,0
"E00034420",240,231,2,1,0,0,0,0,0,3,2,1,0,0,0,0,0,0
"E00034421",298,285,0,0,1,0,0,0,0,3,4,4,1,0,0,0,0,0
"E00034422",301,288,3,2,1,1,0,2,1,0,1,1,1,0,0,0,0,0
"E00034424",249,248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00034425",310,286,4,2,1,3,0,2,1,0,1,6,4,0,0,0,0,0
"E00034426",418,392,2,0,0,1,0,1,1,8,4,8,1,0,0,0,0,0
"E00034427",235,230,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"E00034428",345,331,2,0,0,0,0,0,2,1,5,4,0,0,0,0,0,0
"E00034429",272,270,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"E00034430",290,285,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0
"E00034431",247,238,0,1,0,1,1,0,1,2,2,1,0,0,0,0,0,0
"E00034432",387,367,1,1,1,0,0,1,4,5,4,3,0,0,0,0,0,0
"E00034433",287,275,4,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0
"E00034434",392,317,16,6,4,3,0,3,1,12,12,12,6,0,0,0,0,0
"E00034435",325,310,2,1,1,0,0,0,1,1,4,3,2,0,0,0,0,0
"E00034436",303,281,2,1,0,3,0,2,1,4,5,3,1,0,0,0,0,0
"E00034437",361,347,5,0,0,1,0,0,2,1,2,3,0,0,0,0,0,0
"E00034438",254,231,2,0,1,1,0,1,3,2,7,6,0,0,0,0,0,0
"E00034439",279,261,2,0,1,2,0,1,0,1,9,2,0,0,0,0,0,0
"E00034440",297,289,1,0,0,0,0,0,1,1,1,3,1,0,0,0,0,0
"E00034441",312,301,4,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"E00034442",286,277,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0
"E00034443",281,260,4,0,1,0,0,2,1,7,3,3,0,0,0,0,0,0
"E00034444",279,270,0,0,1,1,0,2,1,1,2,1,0,0,0,0,0,0
"E00034445",288,261,5,0,1,2,1,2,1,4,7,3,1,0,0,0,0,0
"E00034446",432,396,5,4,1,2,0,1,1,12,3,5,2,0,0,0,0,0
"E00034447",357,330,7,3,2,0,0,3,2,2,5,3,0,0,0,0,0,0
"E00034448",261,251,1,1,0,1,1,0,1,2,3,0,0,0,0,0,0,0
"E00034449",171,161,1,1,2,0,0,1,1,3,0,0,1,0,0,0,0,0
"E00034451",287,275,5,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0
"E00034453",255,242,2,0,1,1,0,1,3,0,1,4,0,0,0,0,0,0
"E00034454",276,262,0,1,0,2,0,0,3,4,2,1,1,0,0,0,0,0
"E00034455",243,233,4,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0
"E00034456",252,249,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"E00034457",238,229,1,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0
"E00034458",213,205,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
"E00034459",299,280,4,3,0,1,1,1,0,2,4,2,1,0,0,0,0,0
"E00034460",205,181,3,1,1,0,0,0,0,5,8,4,1,1,0,0,0,0
"E00034461",165,147,3,1,0,5,0,0,2,3,4,0,0,0,0,0,0,0
"E00034462",243,229,4,2,0,0,0,1,1,0,2,3,0,0,0,1,0,0
"E00034463",240,216,3,2,0,3,0,1,2,3,4,6,0,0,0,0,0,0
"E00034464",257,244,1,0,0,0,0,1,0,6,4,1,0,0,0,0,0,0
"E00034465",269,249,4,0,0,3,0,0,2,3,6,2,0,0,0,0,0,0
"E00034466",288,282,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0
"E00034467",299,289,1,0,0,1,0,1,1,1,3,2,0,0,0,0,0,0
"E00034468",291,275,3,0,0,2,0,1,0,2,4,3,1,0,0,0,0,0
"E00034469",287,267,3,3,0,3,0,2,0,1,3,4,0,0,1,0,0,0
"E00034470",333,294,2,4,2,4,2,3,4,4,5,9,0,0,0,0,0,0
"E00034471",293,279,2,1,0,1,0,0,0,4,2,4,0,0,0,0,0,0
"E00034472",320,291,5,4,3,2,0,1,0,3,2,7,2,0,0,0,0,0
"E00034473",320,299,2,2,2,1,1,2,0,2,4,3,1,0,0,0,1,0
"E00034474",346,317,5,0,0,1,0,0,2,6,6,6,2,0,1,0,0,0
"E00034475",259,245,3,0,0,2,1,0,0,5,0,2,1,0,0,0,0,0
"E00034476",261,248,0,2,0,2,0,0,1,2,0,3,3,0,0,0,0,0
"E00034477",336,330,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
"E00034478",336,322,2,0,1,1,1,1,1,4,0,0,2,0,1,0,0,0
"E00034479",323,298,5,3,1,1,0,1,2,3,1,8,0,0,0,0,0,0
"E00034480",208,203,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
"E00034481",241,235,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
"E00034482",180,172,3,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0
"E00034483",288,281,1,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0
"E00034484",279,269,2,0,2,1,1,0,0,0,2,0,2,0,0,0,0,0
"E00034485",298,287,3,1,0,0,0,1,1,3,0,2,0,0,0,0,0,0
"E00165671",381,366,2,2,0,1,0,1,0,5,4,0,0,0,0,0,0,0
"E00165713",137,130,0,0,0,0,1,0,0,1,2,2,1,0,0,0,0,0
"E00165714",146,144,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"E00165715",394,368,3,1,1,0,0,0,2,6,10,3,0,0,0,0,0,0
"E00165716",310,270,3,2,0,1,1,1,1,6,11,12,2,0,0,0,0,0
"E00165717",148,145,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00165718",398,369,2,0,0,2,0,1,2,4,3,12,3,0,0,0,0,0
"E00165719",253,220,5,2,0,0,1,2,3,11,3,4,2,0,0,0,0,0
"E00165720",312,285,3,1,0,0,0,2,2,4,9,6,0,0,0,0,0,0
"E00165721",145,127,3,1,0,0,0,0,0,3,7,4,0,0,0,0,0,0
"E00165722",332,306,5,1,1,2,0,1,1,5,7,1,1,1,0,0,0,0
"E00165723",227,203,0,0,1,2,0,2,1,4,4,9,0,0,0,1,0,0
"E00165724",361,335,2,0,0,4,0,2,2,6,6,2,2,0,0,0,0,0
"E00165725",180,162,1,0,0,3,0,2,4,2,4,2,0,0,0,0,0,0
"E00165726",460,450,3,1,1,0,1,0,0,1,1,2,0,0,0,0,0,0
"E00165727",174,167,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0
"E00165729",303,300,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"E00165730",480,426,4,1,1,3,1,7,3,13,11,7,3,0,0,0,0,0
"E00165731",260,234,2,1,0,2,1,1,3,11,2,3,0,0,0,0,0,0
"E00165758",167,163,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"E00165759",247,222,1,0,0,1,0,0,3,8,6,5,1,0,0,0,0,0
"E00165760",189,188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00165762",364,338,1,4,0,1,0,0,2,6,4,7,0,1,0,0,0,0
"E00165763",242,240,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"E00176596",235,218,1,1,0,0,0,0,1,3,4,7,0,0,0,0,0,0
"E00176597",301,265,3,0,1,8,0,1,2,4,14,1,1,1,0,0,0,0
"E00176598",247,233,0,0,1,2,1,1,0,1,4,3,1,0,0,0,0,0
"E00176599",208,203,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"E00176600",211,202,1,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0
"E00176601",413,383,3,3,0,2,1,3,1,7,3,7,0,0,0,0,0,0
"E00176602",123,82,3,0,0,3,1,0,1,16,9,6,2,0,0,0,0,0
"E00176603",179,145,1,0,0,2,0,3,2,15,9,2,0,0,0,0,0,0
"E00176604",151,129,2,2,0,0,0,1,0,8,4,5,0,0,0,0,0,0
"E00176605",200,154,2,0,0,1,1,3,5,15,13,6,0,0,0,0,0,0
"E00176606",183,149,1,1,0,0,1,3,4,10,11,2,1,0,0,0,0,0
"E00176607",183,156,1,1,0,3,1,2,3,3,6,7,0,0,0,0,0,0
"E00176608",208,178,1,2,0,4,0,3,1,9,5,5,0,0,0,0,0,0
"E00176609",376,279,7,2,1,8,1,8,10,28,14,18,0,0,0,0,0,0
"E00176610",307,272,4,5,1,1,1,0,2,7,1,10,2,0,1,0,0,0
"E00176611",196,163,5,3,1,5,0,5,4,6,0,4,0,0,0,0,0,0
"E00176612",332,290,0,6,0,4,0,6,4,11,5,5,1,0,0,0,0,0
"E00176613",242,194,3,1,0,4,0,3,7,12,16,2,0,0,0,0,0,0
"E00176614",554,505,7,3,1,1,2,6,6,16,3,4,0,0,0,0,0,0
"E00176615",291,247,10,4,4,2,1,5,10,5,0,2,1,0,0,0,0,0
"E00176616",230,195,2,0,0,0,1,1,5,13,6,7,0,0,0,0,0,0
"E00176617",862,716,20,4,1,11,13,22,50,18,4,2,1,0,0,0,0,0
"E00176618",190,175,1,0,0,0,0,0,1,4,7,1,1,0,0,0,0,0
"E00176619",244,197,5,0,0,2,0,5,10,12,9,4,0,0,0,0,0,0
"E00176620",262,218,1,2,1,2,0,7,5,11,6,8,0,0,1,0,0,0
"E00176621",143,109,3,1,1,1,0,1,8,5,10,4,0,0,0,0,0,0
"E00176622",173,139,0,1,1,0,0,1,3,5,11,10,2,0,0,0,0,0
"E00176623",110,78,5,1,0,0,0,0,2,7,11,5,1,0,0,0,0,0
"E00176624",967,808,13,4,4,16,2,11,29,57,15,7,0,0,1,0,0,0
"E00176625",165,125,5,0,1,2,0,1,2,13,10,6,0,0,0,0,0,0
"E00176626",228,160,5,1,0,3,0,3,9,23,20,4,0,0,0,0,0,0
"E00176627",198,142,5,2,1,4,2,4,3,14,9,10,0,0,0,1,0,1
"E00176628",203,139,8,2,1,0,2,2,10,18,10,11,0,0,0,0,0,0
"E00176629",213,111,5,3,3,2,0,9,14,29,21,14,2,0,0,0,0,0
"E00176630",306,292,2,1,1,1,0,1,0,3,3,2,0,0,0,0,0,0
"E00176631",211,206,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00176632",253,223,5,2,0,1,0,1,1,6,8,6,0,0,0,0,0,0
"E00176633",165,133,6,0,0,2,0,1,1,7,10,4,1,0,0,0,0,0
"E00176634",432,260,4,0,0,1,0,15,39,99,7,7,0,0,0,0,0,0
"E00176635",253,180,3,2,1,1,0,5,14,25,16,6,0,0,0,0,0,0
"E00176636",195,98,3,0,0,1,1,9,25,32,21,3,2,0,0,0,0,0
"E00176637",124,88,3,0,1,1,0,2,3,12,10,4,0,0,0,0,0,0
"E00176638",207,190,1,0,0,1,2,0,1,5,5,2,0,0,0,0,0,0
"E00176639",587,376,6,2,3,17,3,15,38,107,16,4,0,0,0,0,0,0
"E00176640",402,283,13,3,0,1,1,5,6,26,33,26,5,0,0,0,0,0
"E00176641",119,82,1,1,0,1,2,3,4,13,4,4,2,1,0,1,0,0
"E00176642",283,210,5,1,1,1,1,3,17,21,12,11,0,0,0,0,0,0
"E00176643",196,140,2,1,2,0,2,3,7,12,15,11,1,0,0,0,0,0
"E00176644",194,106,2,3,2,1,2,14,7,29,16,12,0,0,0,0,0,0
"E00176645",176,125,0,1,0,1,1,9,12,8,6,12,1,0,0,0,0,0
"E00176646",177,85,3,1,1,3,0,5,21,30,19,7,2,0,0,0,0,0
"E00176647",208,119,10,2,1,3,0,8,13,23,22,7,0,0,0,0,0,0
"E00176648",471,354,19,3,2,11,4,4,6,13,25,23,3,3,1,0,0,0
"E00176649",200,191,2,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0
"E00176650",200,147,5,1,1,2,0,1,4,10,13,16,0,0,0,0,0,0
"E00176651",252,240,2,3,0,0,0,0,0,2,0,5,0,0,0,0,0,0
"E00176652",215,149,0,1,1,3,1,4,6,29,11,9,0,1,0,0,0,0
"E00176653",429,295,4,2,0,6,0,6,14,49,30,21,2,0,0,0,0,0
"E00176654",195,160,2,0,0,0,0,1,9,6,7,9,1,0,0,0,0,0
"E00176655",489,192,2,2,1,3,2,16,29,172,52,18,0,0,0,0,0,0
"E00176656",198,161,1,1,0,2,0,3,2,6,11,11,0,0,0,0,0,0
"E00176657",197,151,4,2,0,2,0,3,6,8,15,6,0,0,0,0,0,0
"E00176658",249,167,7,0,3,1,1,4,4,29,19,12,1,1,0,0,0,0
"E00176659",335,249,5,0,0,4,0,5,22,27,15,5,2,0,0,0,1,0
"E00176660",169,128,5,0,0,0,0,1,6,8,5,14,2,0,0,0,0,0
"E00176661",210,95,14,0,0,3,1,7,12,45,17,15,1,0,0,0,0,0
"E00176662",331,294,2,5,0,3,0,1,3,5,9,8,0,0,0,1,0,0
"E00176663",293,194,6,6,4,11,1,5,3,24,14,24,1,0,0,0,0,0
"E00176664",216,201,1,0,1,3,0,1,2,3,0,3,1,0,0,0,0,0
"E00176665",444,385,12,6,2,7,0,3,0,2,8,14,3,0,2,0,0,0
"E00176666",969,856,15,9,3,8,3,16,22,19,9,8,1,0,0,0,0,0
"E00176667",751,652,17,4,1,9,0,10,9,19,11,16,1,0,0,1,1,0
"E00176668",479,448,4,3,1,2,1,4,2,4,4,3,2,1,0,0,0,0
"E00176669",218,191,1,5,0,1,0,2,2,4,7,4,1,0,0,0,0,0
"E00176670",284,251,2,0,0,1,0,0,4,7,16,3,0,0,0,0,0,0
"E00176671",327,304,4,1,0,1,0,1,0,4,8,4,0,0,0,0,0,0
"E00176672",150,123,2,1,0,1,0,0,0,11,9,3,0,0,0,0,0,0
"E00176673",194,172,2,0,0,0,0,2,4,3,10,1,0,0,0,0,0,0
"E00176674",195,139,1,1,0,0,1,2,6,11,18,14,2,0,0,0,0,0
"E00176675",362,219,7,2,1,1,0,20,21,43,37,10,1,0,0,0,0,0
"E00176676",189,103,9,0,1,3,2,15,6,24,15,9,2,0,0,0,0,0
"E00176677",310,295,1,1,2,2,0,0,1,3,0,4,1,0,0,0,0,0
"E00176678",308,301,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0
"E00176679",227,142,5,0,0,1,2,5,8,23,32,9,0,0,0,0,0,0
"E00176680",250,177,5,1,0,4,1,6,12,16,23,5,0,0,0,0,0,0
"E00176681",190,135,3,2,1,1,0,3,7,18,11,9,0,0,0,0,0,0
"E00176682",177,126,1,5,0,0,1,2,2,11,11,17,1,0,0,0,0,0
"E00176683",180,150,1,1,0,1,0,1,3,10,9,4,0,0,0,0,0,0
"E00176684",231,164,7,0,0,2,0,3,13,23,10,8,1,0,0,0,0,0
"E00176685",315,273,5,1,1,1,0,0,3,7,15,8,1,0,0,0,0,0
"E00176686",187,117,4,0,1,2,0,10,15,24,11,3,0,0,0,0,0,0
"E00176687",1305,1100,15,8,3,12,6,20,42,64,25,10,0,0,0,0,0,0
"E00176688",1368,938,7,4,9,11,5,54,143,172,17,8,0,0,0,0,0,0
"E00176689",886,560,7,3,3,6,3,27,83,159,25,8,2,0,0,0,0,0
"E00176690",432,203,1,0,2,2,2,21,37,139,23,1,0,0,1,0,0,0
"E00176691",216,168,1,0,0,0,1,2,10,25,8,0,1,0,0,0,0,0
"E00176692",240,153,4,1,1,3,0,11,22,18,10,13,4,0,0,0,0,0
"E00176693",161,102,1,1,0,1,0,5,11,17,16,7,0,0,0,0,0,0
"E00176694",175,128,1,0,1,1,0,2,6,19,10,4,3,0,0,0,0,0
"E00176695",230,168,1,1,0,1,0,1,9,26,16,7,0,0,0,0,0,0
"E00176696",458,440,1,1,0,1,0,2,1,4,3,4,1,0,0,0,0,0
"E00176697",308,288,1,0,1,3,0,1,1,4,3,5,1,0,0,0,0,0
"E00176698",611,462,14,11,8,19,2,16,22,42,13,2,0,0,0,0,0,0
"E00176699",221,164,7,1,0,3,0,4,3,8,8,18,4,0,1,0,0,0
"E00176700",189,115,3,1,0,1,3,4,15,14,19,12,2,0,0,0,0,0
"E00176701",246,167,5,1,2,1,0,2,10,18,31,7,2,0,0,0,0,0
"E00176702",259,235,5,2,0,2,0,0,2,7,4,2,0,0,0,0,0,0
"E00176703",262,231,5,0,0,0,1,1,5,5,11,3,0,0,0,0,0,0
"E00176704",214,197,2,0,1,2,0,1,0,6,0,5,0,0,0,0,0,0
"E00176705",117,110,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0
"E00176706",330,315,1,0,0,4,0,0,0,3,3,2,2,0,0,0,0,0
"E00176707",269,198,2,1,1,1,0,4,6,28,14,13,1,0,0,0,0,0
"E00176708",201,128,11,6,2,6,3,3,4,13,11,10,4,0,0,0,0,0
"E00176709",332,197,9,2,1,2,2,1,14,49,33,18,2,1,1,0,0,0
"E00176710",245,220,1,0,0,2,0,1,1,2,11,6,0,0,1,0,0,0
"E00176711",745,310,11,5,6,5,10,18,133,223,13,10,1,0,0,0,0,0
"E00176712",247,189,6,1,1,2,0,2,2,11,22,9,2,0,0,0,0,0
"E00176713",367,293,9,2,2,2,0,7,10,31,6,4,1,0,0,0,0,0
"E00176714",163,154,1,0,0,0,0,1,0,1,1,3,1,1,0,0,0,0
"E00176715",115,103,2,0,0,1,0,1,0,2,2,0,2,1,1,0,0,0
"E00176716",176,143,1,1,0,1,0,1,7,11,3,6,1,0,1,0,0,0
"E00176717",151,83,3,0,0,4,1,7,6,13,23,9,1,0,0,1,0,0
"E00176718",266,143,17,3,4,12,5,8,6,14,16,23,8,2,4,0,1,0
"E00176719",202,189,0,1,0,0,0,0,0,7,2,2,1,0,0,0,0,0
"E00176720",266,249,5,0,0,0,0,1,1,2,2,6,0,0,0,0,0,0
"E00176721",238,218,3,1,0,0,0,0,1,0,2,11,2,0,0,0,0,0
"E00176722",307,272,2,1,0,2,2,3,3,7,8,5,2,0,0,0,0,0
"E00176723",272,246,6,0,0,1,0,1,3,6,5,4,0,0,0,0,0,0
"E00176724",143,117,4,0,0,0,0,1,1,8,9,2,1,0,0,0,0,0
"E00176725",178,160,2,1,0,0,1,0,1,5,5,3,0,0,0,0,0,0
"E00176726",373,321,3,2,1,4,0,2,7,13,8,12,0,0,0,0,0,0
"E00176727",332,241,16,2,2,3,0,7,9,16,20,13,1,0,1,1,0,0
"E00176728",861,804,9,2,1,2,1,3,3,7,14,14,1,0,0,0,0,0
"E00176729",272,265,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0
"E00176730",154,145,1,0,0,1,0,0,3,1,1,2,0,0,0,0,0,0
"E00176731",139,96,5,1,1,3,1,1,1,13,7,10,0,0,0,0,0,0
"E00176732",361,238,5,6,2,4,1,6,5,40,22,26,6,0,0,0,0,0
"E00176733",202,126,6,3,3,5,0,6,2,25,5,20,1,0,0,0,0,0
"E00176734",109,90,4,1,0,1,0,3,1,3,3,3,0,0,0,0,0,0
"E00176735",198,136,5,0,1,4,1,4,6,14,22,5,0,0,0,0,0,0
"E00176736",215,167,1,2,1,2,0,1,5,20,11,4,1,0,0,0,0,0
"E00176737",185,133,2,1,2,0,2,0,10,14,17,4,0,0,0,0,0,0
"E00176738",111,107,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00176739",213,156,0,0,1,3,2,5,18,19,7,1,1,0,0,0,0,0
"E00176740",542,198,6,4,4,5,1,16,89,191,21,7,0,0,0,0,0,0
"E00176741",225,205,2,1,0,1,0,1,2,2,4,4,2,0,1,0,0,0
"E00176742",205,181,0,1,1,3,1,2,1,0,9,4,2,0,0,0,0,0
"E00176743",230,193,2,1,1,2,0,4,2,6,7,10,2,0,0,0,0,0
"E00176744",483,237,13,3,1,5,4,6,63,124,16,11,0,0,0,0,0,0
"E00176745",265,222,6,0,0,1,0,1,3,11,10,7,4,0,0,0,0,0
"E00176746",563,449,4,2,2,4,1,5,6,28,42,19,0,0,0,1,0,0
"E00176747",138,120,1,1,3,3,0,0,0,0,5,4,1,0,0,0,0,0
"E00176748",192,137,3,1,1,3,1,7,11,17,11,0,0,0,0,0,0,0
"E00176749",248,188,3,2,1,0,0,11,9,14,15,5,0,0,0,0,0,0
"E00176750",243,241,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00176751",226,203,2,2,0,1,0,2,0,1,5,9,1,0,0,0,0,0
"E00176752",280,246,2,0,0,1,0,0,5,6,7,11,2,0,0,0,0,0
"E00176753",231,218,1,1,0,0,0,0,1,2,2,5,1,0,0,0,0,0
"E00176754",244,236,2,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0
"E00176755",280,247,9,5,2,1,0,2,0,2,4,5,1,0,0,2,0,0
"E00176756",206,148,4,1,2,1,0,15,2,15,12,4,2,0,0,0,0,0
"E00176757",200,166,0,0,0,2,0,7,6,10,6,3,0,0,0,0,0,0
"E00176758",705,496,11,4,3,12,1,8,57,103,6,4,0,0,0,0,0,0
"E00176759",248,230,2,0,4,0,0,1,0,1,2,6,2,0,0,0,0,0
"E00176760",177,167,2,1,0,1,0,0,0,0,3,3,0,0,0,0,0,0
"E00176761",230,206,0,0,1,1,0,0,1,4,8,9,0,0,0,0,0,0
"E00176762",217,205,1,1,0,1,0,0,0,2,3,3,0,0,1,0,0,0
"E00176763",111,94,1,2,1,0,0,0,0,0,6,6,1,0,0,0,0,0
"E00176764",257,243,2,0,0,1,0,0,0,4,4,3,0,0,0,0,0,0
"E00176765",230,165,6,0,0,1,0,2,4,14,23,13,2,0,0,0,0,0
"E00176766",173,115,1,0,1,0,0,3,9,17,21,6,0,0,0,0,0,0
"E00176767",211,196,4,0,1,2,0,0,1,0,1,3,2,1,0,0,0,0
"E00176768",504,483,2,1,0,1,0,2,2,4,5,3,1,0,0,0,0,0
"E00176769",162,127,4,0,0,2,0,0,3,13,9,3,1,0,0,0,0,0
"E00176770",952,904,7,1,1,4,2,3,2,6,12,8,2,0,0,0,0,0
"E00176771",621,584,4,0,1,1,0,3,14,13,0,0,0,0,1,0,0,0
"E00176772",256,238,4,0,0,1,1,0,1,2,4,3,2,0,0,0,0,0
"E00176773",169,150,4,0,0,0,1,0,2,1,4,6,1,0,0,0,0,0
"E00176774",102,100,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
