"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00033182",329,56,28,210,1,12,18,4,17.0212765957447,8.51063829787234,63.8297872340426,0.303951367781155,3.64741641337386,5.47112462006079,1.21580547112462
"E00033183",556,44,40,439,4,6,17,6,7.9136690647482,7.19424460431655,78.9568345323741,0.719424460431655,1.07913669064748,3.05755395683453,1.07913669064748
"E00033185",303,36,28,212,4,7,10,6,11.8811881188119,9.24092409240924,69.96699669967,1.32013201320132,2.31023102310231,3.3003300330033,1.98019801980198
"E00033186",291,26,24,229,2,4,6,0,8.93470790378007,8.24742268041237,78.6941580756014,0.687285223367698,1.3745704467354,2.06185567010309,0
"E00033187",191,20,38,104,3,4,19,3,10.4712041884817,19.8952879581152,54.4502617801047,1.57068062827225,2.09424083769634,9.94764397905759,1.57068062827225
"E00033188",295,54,18,202,0,2,14,5,18.3050847457627,6.10169491525424,68.4745762711864,0,0.677966101694915,4.74576271186441,1.69491525423729
"E00033189",390,78,18,207,20,9,31,27,20,4.61538461538462,53.0769230769231,5.12820512820513,2.30769230769231,7.94871794871795,6.92307692307692
"E00033190",386,124,22,138,20,36,33,13,32.1243523316062,5.69948186528497,35.7512953367876,5.18134715025907,9.32642487046632,8.54922279792746,3.36787564766839
"E00033191",420,34,12,352,1,1,10,10,8.09523809523809,2.85714285714286,83.8095238095238,0.238095238095238,0.238095238095238,2.38095238095238,2.38095238095238
"E00033192",404,28,8,337,8,4,8,11,6.93069306930693,1.98019801980198,83.4158415841584,1.98019801980198,0.99009900990099,1.98019801980198,2.72277227722772
"E00033193",296,56,20,200,3,0,10,7,18.9189189189189,6.75675675675676,67.5675675675676,1.01351351351351,0,3.37837837837838,2.36486486486486
"E00033194",317,38,24,229,1,7,12,6,11.98738170347,7.57097791798107,72.2397476340694,0.315457413249211,2.20820189274448,3.78548895899054,1.89274447949527
"E00033195",225,38,28,128,2,4,14,11,16.8888888888889,12.4444444444444,56.8888888888889,0.888888888888889,1.77777777777778,6.22222222222222,4.88888888888889
"E00033196",190,14,30,128,4,1,11,2,7.36842105263158,15.7894736842105,67.3684210526316,2.10526315789474,0.526315789473684,5.78947368421053,1.05263157894737
"E00033197",339,48,44,145,9,6,47,40,14.1592920353982,12.9793510324484,42.7728613569322,2.65486725663717,1.76991150442478,13.8643067846608,11.7994100294985
"E00033198",355,62,34,233,5,3,11,7,17.4647887323944,9.57746478873239,65.6338028169014,1.40845070422535,0.845070422535211,3.09859154929577,1.97183098591549
"E00033199",179,28,18,61,1,8,35,28,15.6424581005587,10.0558659217877,34.0782122905028,0.558659217877095,4.46927374301676,19.5530726256983,15.6424581005587
"E00033200",217,28,12,126,3,5,21,22,12.9032258064516,5.52995391705069,58.0645161290323,1.38248847926267,2.30414746543779,9.67741935483871,10.1382488479263
"E00033201",213,52,34,114,4,0,4,5,24.4131455399061,15.962441314554,53.5211267605634,1.87793427230047,0,1.87793427230047,2.34741784037559
"E00033202",285,42,16,205,1,5,8,8,14.7368421052632,5.6140350877193,71.9298245614035,0.350877192982456,1.75438596491228,2.80701754385965,2.80701754385965
"E00033203",210,56,12,121,3,4,7,7,26.6666666666667,5.71428571428571,57.6190476190476,1.42857142857143,1.9047619047619,3.33333333333333,3.33333333333333
"E00033204",228,54,42,118,0,2,8,4,23.6842105263158,18.4210526315789,51.7543859649123,0,0.87719298245614,3.50877192982456,1.75438596491228
"E00033206",164,48,24,64,5,4,16,3,29.2682926829268,14.6341463414634,39.0243902439024,3.04878048780488,2.4390243902439,9.75609756097561,1.82926829268293
"E00033207",238,40,18,129,7,11,24,9,16.8067226890756,7.56302521008403,54.2016806722689,2.94117647058824,4.6218487394958,10.0840336134454,3.78151260504202
"E00033208",202,34,20,115,5,11,12,5,16.8316831683168,9.9009900990099,56.9306930693069,2.47524752475248,5.44554455445545,5.94059405940594,2.47524752475248
"E00033209",272,24,12,153,10,11,43,19,8.82352941176471,4.41176470588235,56.25,3.67647058823529,4.04411764705882,15.8088235294118,6.98529411764706
"E00033210",223,34,30,115,11,7,19,7,15.2466367713004,13.4529147982063,51.5695067264574,4.93273542600897,3.1390134529148,8.52017937219731,3.1390134529148
"E00033211",269,62,14,135,2,14,28,14,23.0483271375465,5.20446096654275,50.1858736059479,0.743494423791822,5.20446096654275,10.4089219330855,5.20446096654275
"E00033212",218,76,14,85,7,10,17,9,34.8623853211009,6.42201834862385,38.9908256880734,3.21100917431193,4.58715596330275,7.79816513761468,4.12844036697248
"E00033213",376,42,22,273,6,3,12,18,11.1702127659574,5.85106382978723,72.6063829787234,1.59574468085106,0.797872340425532,3.19148936170213,4.78723404255319
"E00033214",390,84,38,203,18,16,22,9,21.5384615384615,9.74358974358974,52.0512820512821,4.61538461538462,4.1025641025641,5.64102564102564,2.30769230769231
"E00033215",245,62,14,128,7,11,18,5,25.3061224489796,5.71428571428571,52.2448979591837,2.85714285714286,4.48979591836735,7.34693877551021,2.04081632653061
"E00033216",211,24,34,118,2,14,18,1,11.3744075829384,16.1137440758294,55.9241706161137,0.947867298578199,6.63507109004739,8.53080568720379,0.4739336492891
"E00033217",257,36,32,150,3,8,22,6,14.0077821011673,12.4513618677043,58.3657587548638,1.16731517509728,3.11284046692607,8.56031128404669,2.33463035019455
"E00033218",239,98,24,94,1,4,9,9,41.0041841004184,10.0418410041841,39.3305439330544,0.418410041841004,1.67364016736402,3.76569037656904,3.76569037656904
"E00033219",335,64,26,209,2,8,20,6,19.1044776119403,7.76119402985075,62.3880597014925,0.597014925373134,2.38805970149254,5.97014925373134,1.7910447761194
"E00033220",371,22,32,290,3,4,12,8,5.92991913746631,8.62533692722372,78.167115902965,0.808625336927224,1.07816711590297,3.23450134770889,2.15633423180593
"E00033221",236,12,18,177,9,6,13,1,5.08474576271187,7.6271186440678,75,3.8135593220339,2.54237288135593,5.50847457627119,0.423728813559322
"E00033222",162,26,12,49,5,9,31,30,16.0493827160494,7.40740740740741,30.2469135802469,3.08641975308642,5.55555555555556,19.1358024691358,18.5185185185185
"E00033223",230,6,24,147,8,19,18,8,2.60869565217391,10.4347826086957,63.9130434782609,3.47826086956522,8.26086956521739,7.82608695652174,3.47826086956522
"E00033224",249,56,30,88,3,11,27,34,22.4899598393574,12.0481927710843,35.3413654618474,1.20481927710843,4.41767068273092,10.8433734939759,13.6546184738956
"E00033225",226,34,18,132,4,6,24,8,15.0442477876106,7.9646017699115,58.4070796460177,1.76991150442478,2.65486725663717,10.6194690265487,3.53982300884956
"E00033226",324,66,26,146,5,12,47,22,20.3703703703704,8.02469135802469,45.0617283950617,1.54320987654321,3.7037037037037,14.5061728395062,6.79012345679012
"E00033227",225,44,18,93,7,10,24,29,19.5555555555556,8,41.3333333333333,3.11111111111111,4.44444444444444,10.6666666666667,12.8888888888889
"E00033228",286,56,24,101,6,22,43,34,19.5804195804196,8.39160839160839,35.3146853146853,2.0979020979021,7.69230769230769,15.034965034965,11.8881118881119
"E00033229",255,114,20,78,2,7,14,20,44.7058823529412,7.84313725490196,30.5882352941176,0.784313725490196,2.74509803921569,5.49019607843137,7.84313725490196
"E00033230",241,124,14,72,1,8,8,14,51.4522821576763,5.80912863070539,29.8755186721992,0.4149377593361,3.3195020746888,3.3195020746888,5.80912863070539
"E00033231",164,32,16,75,5,3,21,12,19.5121951219512,9.75609756097561,45.7317073170732,3.04878048780488,1.82926829268293,12.8048780487805,7.31707317073171
"E00033235",188,48,14,80,0,3,27,16,25.531914893617,7.4468085106383,42.5531914893617,0,1.59574468085106,14.3617021276596,8.51063829787234
"E00033237",230,44,16,107,2,5,36,20,19.1304347826087,6.95652173913043,46.5217391304348,0.869565217391304,2.17391304347826,15.6521739130435,8.69565217391304
"E00033238",377,114,24,161,6,12,30,30,30.2387267904509,6.36604774535809,42.7055702917772,1.59151193633952,3.18302387267904,7.95755968169761,7.95755968169761
"E00033242",206,60,16,85,2,6,20,17,29.126213592233,7.76699029126214,41.2621359223301,0.970873786407767,2.9126213592233,9.70873786407767,8.25242718446602
"E00033245",265,72,6,121,3,9,30,24,27.1698113207547,2.26415094339623,45.6603773584906,1.13207547169811,3.39622641509434,11.3207547169811,9.05660377358491
"E00033246",213,52,20,89,0,8,33,11,24.4131455399061,9.38967136150235,41.7840375586854,0,3.75586854460094,15.4929577464789,5.16431924882629
"E00033247",258,78,26,101,6,8,24,15,30.2325581395349,10.077519379845,39.1472868217054,2.32558139534884,3.10077519379845,9.30232558139535,5.81395348837209
"E00033248",278,6,16,160,6,13,46,31,2.15827338129496,5.75539568345324,57.5539568345324,2.15827338129496,4.67625899280576,16.5467625899281,11.1510791366906
"E00033249",213,52,28,97,1,10,15,10,24.4131455399061,13.1455399061033,45.5399061032864,0.469483568075117,4.69483568075117,7.04225352112676,4.69483568075117
"E00033250",177,42,12,78,4,4,27,10,23.728813559322,6.77966101694915,44.0677966101695,2.25988700564972,2.25988700564972,15.2542372881356,5.64971751412429
"E00033251",165,30,20,80,3,11,16,5,18.1818181818182,12.1212121212121,48.4848484848485,1.81818181818182,6.66666666666667,9.6969696969697,3.03030303030303
"E00033252",270,58,16,118,1,12,29,36,21.4814814814815,5.92592592592593,43.7037037037037,0.37037037037037,4.44444444444444,10.7407407407407,13.3333333333333
"E00033253",197,44,12,84,1,8,27,21,22.3350253807107,6.09137055837564,42.6395939086294,0.50761421319797,4.06091370558376,13.7055837563452,10.6598984771574
"E00033254",295,96,28,126,3,10,14,18,32.5423728813559,9.49152542372881,42.7118644067797,1.01694915254237,3.38983050847458,4.74576271186441,6.10169491525424
"E00033255",228,72,6,86,4,12,23,25,31.5789473684211,2.63157894736842,37.719298245614,1.75438596491228,5.26315789473684,10.0877192982456,10.9649122807018
"E00033256",182,72,20,50,3,2,18,17,39.5604395604396,10.989010989011,27.4725274725275,1.64835164835165,1.0989010989011,9.89010989010989,9.34065934065934
"E00033257",276,84,34,97,2,4,30,25,30.4347826086957,12.3188405797101,35.1449275362319,0.72463768115942,1.44927536231884,10.8695652173913,9.05797101449275
"E00033258",261,66,30,93,2,14,28,28,25.2873563218391,11.4942528735632,35.632183908046,0.766283524904214,5.3639846743295,10.727969348659,10.727969348659
"E00033259",112,16,14,56,2,4,14,6,14.2857142857143,12.5,50,1.78571428571429,3.57142857142857,12.5,5.35714285714286
"E00033260",205,48,22,90,2,9,20,14,23.4146341463415,10.7317073170732,43.9024390243902,0.975609756097561,4.39024390243902,9.75609756097561,6.82926829268293
"E00033261",204,46,30,93,4,6,17,8,22.5490196078431,14.7058823529412,45.5882352941176,1.96078431372549,2.94117647058824,8.33333333333333,3.92156862745098
"E00033262",132,28,16,62,0,5,15,6,21.2121212121212,12.1212121212121,46.969696969697,0,3.78787878787879,11.3636363636364,4.54545454545455
"E00033263",126,28,8,67,1,5,12,5,22.2222222222222,6.34920634920635,53.1746031746032,0.793650793650794,3.96825396825397,9.52380952380952,3.96825396825397
"E00033264",220,32,27,106,0,5,22,28,14.5454545454545,12.2727272727273,48.1818181818182,0,2.27272727272727,10,12.7272727272727
"E00033265",248,72,28,106,5,4,16,17,29.0322580645161,11.2903225806452,42.741935483871,2.01612903225806,1.61290322580645,6.45161290322581,6.85483870967742
"E00033266",274,82,30,98,2,11,32,19,29.9270072992701,10.9489051094891,35.7664233576642,0.72992700729927,4.01459854014599,11.6788321167883,6.93430656934307
"E00033267",207,60,4,69,2,13,22,37,28.9855072463768,1.93236714975845,33.3333333333333,0.966183574879227,6.28019323671498,10.6280193236715,17.8743961352657
"E00033268",252,120,26,72,3,3,9,19,47.6190476190476,10.3174603174603,28.5714285714286,1.19047619047619,1.19047619047619,3.57142857142857,7.53968253968254
"E00033269",146,50,2,54,3,2,18,17,34.2465753424658,1.36986301369863,36.986301369863,2.05479452054794,1.36986301369863,12.3287671232877,11.6438356164384
"E00033270",277,130,30,75,3,8,10,21,46.9314079422383,10.8303249097473,27.0758122743682,1.08303249097473,2.88808664259928,3.6101083032491,7.5812274368231
"E00033271",302,162,24,80,2,6,12,16,53.6423841059603,7.94701986754967,26.4900662251656,0.662251655629139,1.98675496688742,3.97350993377483,5.29801324503311
"E00033272",251,138,14,64,1,8,9,17,54.9800796812749,5.57768924302789,25.4980079681275,0.398406374501992,3.18725099601594,3.58565737051793,6.77290836653386
"E00033274",206,72,16,75,0,6,22,15,34.9514563106796,7.76699029126214,36.4077669902913,0,2.9126213592233,10.6796116504854,7.28155339805825
"E00033275",245,108,10,65,3,7,15,37,44.0816326530612,4.08163265306122,26.530612244898,1.22448979591837,2.85714285714286,6.12244897959184,15.1020408163265
"E00033276",184,42,24,78,0,4,29,7,22.8260869565217,13.0434782608696,42.3913043478261,0,2.17391304347826,15.7608695652174,3.80434782608696
"E00033277",177,68,14,54,5,8,11,17,38.4180790960452,7.90960451977401,30.5084745762712,2.82485875706215,4.51977401129944,6.21468926553672,9.6045197740113
"E00033278",180,72,24,50,3,6,14,11,40,13.3333333333333,27.7777777777778,1.66666666666667,3.33333333333333,7.77777777777778,6.11111111111111
"E00033279",215,64,24,89,0,9,17,12,29.7674418604651,11.1627906976744,41.3953488372093,0,4.18604651162791,7.90697674418605,5.58139534883721
"E00033281",245,100,26,87,2,4,15,11,40.8163265306122,10.6122448979592,35.5102040816327,0.816326530612245,1.63265306122449,6.12244897959184,4.48979591836735
"E00033282",250,94,28,82,5,6,14,21,37.6,11.2,32.8,2,2.4,5.6,8.4
"E00033283",242,80,32,79,0,1,18,32,33.0578512396694,13.2231404958678,32.6446280991736,0,0.413223140495868,7.43801652892562,13.2231404958678
"E00033284",220,14,4,159,5,4,24,10,6.36363636363636,1.81818181818182,72.2727272727273,2.27272727272727,1.81818181818182,10.9090909090909,4.54545454545455
"E00033285",242,98,24,78,0,5,17,20,40.495867768595,9.91735537190083,32.2314049586777,0,2.06611570247934,7.02479338842975,8.26446280991736
"E00033286",192,44,16,68,2,2,20,40,22.9166666666667,8.33333333333333,35.4166666666667,1.04166666666667,1.04166666666667,10.4166666666667,20.8333333333333
"E00033287",230,108,28,61,3,2,13,15,46.9565217391304,12.1739130434783,26.5217391304348,1.30434782608696,0.869565217391304,5.65217391304348,6.52173913043478
"E00033288",254,96,44,79,3,4,15,13,37.7952755905512,17.3228346456693,31.1023622047244,1.18110236220472,1.5748031496063,5.90551181102362,5.11811023622047
"E00033289",201,78,24,71,0,2,16,10,38.8059701492537,11.9402985074627,35.3233830845771,0,0.995024875621891,7.96019900497512,4.97512437810945
"E00033290",184,90,18,57,2,4,9,4,48.9130434782609,9.78260869565217,30.9782608695652,1.08695652173913,2.17391304347826,4.89130434782609,2.17391304347826
"E00033291",364,156,54,110,1,12,15,16,42.8571428571429,14.8351648351648,30.2197802197802,0.274725274725275,3.2967032967033,4.12087912087912,4.3956043956044
"E00033292",176,74,14,52,5,3,19,9,42.0454545454545,7.95454545454545,29.5454545454545,2.84090909090909,1.70454545454545,10.7954545454545,5.11363636363636
"E00033293",255,86,30,82,3,4,22,28,33.7254901960784,11.7647058823529,32.156862745098,1.17647058823529,1.56862745098039,8.62745098039216,10.9803921568627
"E00033294",194,46,22,86,3,6,19,12,23.7113402061856,11.340206185567,44.3298969072165,1.54639175257732,3.09278350515464,9.79381443298969,6.18556701030928
"E00033295",223,120,14,55,3,5,14,12,53.8116591928251,6.2780269058296,24.6636771300448,1.34529147982063,2.24215246636771,6.2780269058296,5.38116591928251
"E00033296",235,116,22,65,0,4,5,23,49.3617021276596,9.36170212765957,27.6595744680851,0,1.70212765957447,2.12765957446809,9.78723404255319
"E00033297",269,88,22,109,4,6,19,21,32.7137546468402,8.17843866171004,40.5204460966543,1.48698884758364,2.23048327137546,7.0631970260223,7.80669144981413
"E00033298",250,98,16,80,3,8,23,22,39.2,6.4,32,1.2,3.2,9.2,8.8
"E00033299",241,106,20,68,1,4,14,28,43.9834024896266,8.29875518672199,28.2157676348548,0.4149377593361,1.6597510373444,5.80912863070539,11.6182572614108
"E00033300",206,76,10,79,1,7,15,18,36.8932038834951,4.85436893203883,38.3495145631068,0.485436893203883,3.39805825242718,7.28155339805825,8.7378640776699
"E00033301",225,62,22,96,3,5,13,24,27.5555555555556,9.77777777777778,42.6666666666667,1.33333333333333,2.22222222222222,5.77777777777778,10.6666666666667
"E00033302",180,52,20,57,6,10,14,21,28.8888888888889,11.1111111111111,31.6666666666667,3.33333333333333,5.55555555555556,7.77777777777778,11.6666666666667
"E00033304",211,90,16,66,1,2,17,19,42.654028436019,7.58293838862559,31.2796208530806,0.4739336492891,0.947867298578199,8.05687203791469,9.00473933649289
"E00033305",225,82,12,77,2,6,21,25,36.4444444444444,5.33333333333333,34.2222222222222,0.888888888888889,2.66666666666667,9.33333333333333,11.1111111111111
"E00033306",231,62,26,90,4,7,20,22,26.8398268398268,11.2554112554113,38.961038961039,1.73160173160173,3.03030303030303,8.65800865800866,9.52380952380952
"E00033307",224,66,36,76,3,4,21,18,29.4642857142857,16.0714285714286,33.9285714285714,1.33928571428571,1.78571428571429,9.375,8.03571428571429
"E00033308",228,70,26,88,1,10,16,17,30.7017543859649,11.4035087719298,38.5964912280702,0.43859649122807,4.3859649122807,7.01754385964912,7.45614035087719
"E00033309",240,84,30,89,0,1,20,16,35,12.5,37.0833333333333,0,0.416666666666667,8.33333333333333,6.66666666666667
"E00033310",238,100,12,96,3,7,9,11,42.0168067226891,5.04201680672269,40.3361344537815,1.26050420168067,2.94117647058824,3.78151260504202,4.6218487394958
"E00033312",236,58,30,81,0,8,29,30,24.5762711864407,12.7118644067797,34.3220338983051,0,3.38983050847458,12.2881355932203,12.7118644067797
"E00033313",265,70,38,103,2,6,26,20,26.4150943396226,14.3396226415094,38.8679245283019,0.754716981132076,2.26415094339623,9.81132075471698,7.54716981132075
"E00033314",256,78,28,95,4,11,23,17,30.46875,10.9375,37.109375,1.5625,4.296875,8.984375,6.640625
"E00033315",285,134,14,96,2,4,9,26,47.0175438596491,4.91228070175439,33.6842105263158,0.701754385964912,1.40350877192982,3.15789473684211,9.12280701754386
"E00033316",264,136,24,59,2,7,11,25,51.5151515151515,9.09090909090909,22.3484848484848,0.757575757575758,2.65151515151515,4.16666666666667,9.46969696969697
"E00033317",307,170,30,68,2,4,15,18,55.3745928338762,9.77198697068404,22.1498371335505,0.651465798045603,1.30293159609121,4.88599348534202,5.86319218241042
